,,,,Scaled Abundance (Sum of each row=100),,,,,,,,,,,
Protein.Id,Gene.Symbol,Description,Number.of.peptides,Young 1,Young 2,Young 3,Young 4,Young 5,Old 1,Old 2,Old 3,Old 4,Old 5,t.pvalue,t.qvalue
sp|Q8VH51|RBM39_MOUSE,Rbm39,RNA-binding protein 39 OS=Mus musculus OX=10090 GN=Rbm39 PE=1 SV=2,8,10.0,11.9,9.1,10.6,9.9,9.4,8.7,8.8,11.2,10.5,0.40781,0.79635
sp|Q9CRB9|MIC19_MOUSE,Chchd3,MICOS complex subunit Mic19 OS=Mus musculus OX=10090 GN=Chchd3 PE=1 SV=1,12,10.8,8.5,11.3,10.5,10.3,12.0,8.1,10.8,8.9,8.8,0.50282,0.82822
sp|Q6ZQ08|CNOT1_MOUSE,Cnot1,CCR4-NOT transcription complex subunit 1 OS=Mus musculus OX=10090 GN=Cnot1 PE=1 SV=2,18,10.3,10.4,9.4,10.1,9.7,9.2,9.9,10.0,10.5,10.5,0.99051,0.90474
sp|Q99KR6|RNF34_MOUSE,Rnf34,E3 ubiquitin-protein ligase RNF34 OS=Mus musculus OX=10090 GN=Rnf34 PE=1 SV=1,1,11.1,11.4,9.5,10.2,9.4,8.5,9.2,10.8,10.2,9.6,0.29492,0.74724
sp|P70392|RGRF2_MOUSE,Rasgrf2,Ras-specific guanine nucleotide-releasing factor 2 OS=Mus musculus OX=10090 GN=Rasgrf2 PE=1 SV=2,1,9.0,9.8,11.6,7.9,8.2,7.7,13.7,8.1,13.4,10.7,0.33854,0.76684
sp|Q8K3A9|MEPCE_MOUSE,Mepce,7SK snRNA methylphosphate capping enzyme OS=Mus musculus OX=10090 GN=Mepce PE=1 SV=2,2,9.3,11.4,10.7,10.9,10.3,8.5,9.7,8.3,11.2,9.8,0.14998,0.67071
sp|Q99PT3|IN80B_MOUSE,Ino80b,INO80 complex subunit B OS=Mus musculus OX=10090 GN=Ino80b PE=1 SV=2,1,9.6,8.9,10.1,12.6,9.9,11.1,11.6,8.3,7.4,10.4,0.70381,0.87095
sp|Q9D8N0|EF1G_MOUSE,Eef1g,Elongation factor 1-gamma OS=Mus musculus OX=10090 GN=Eef1g PE=1 SV=3,19,10.3,10.4,10.0,10.0,9.7,9.2,10.2,9.1,10.7,10.5,0.68362,0.86764
tr|E9PVZ8|E9PVZ8_MOUSE,Golgb1,"Golgi autoantigen, golgin subfamily b, macrogolgin 1 OS=Mus musculus OX=10090 GN=Golgb1 PE=1 SV=1",25,9.2,10.2,10.0,9.9,9.3,10.0,10.2,9.6,10.8,10.6,0.11939,0.65591
sp|Q9JIF7|COPB_MOUSE,Copb1,Coatomer subunit beta OS=Mus musculus OX=10090 GN=Copb1 PE=1 SV=1,17,10.3,11.0,9.3,9.9,9.4,9.2,9.5,10.7,10.2,10.5,0.93909,0.90005
tr|Q543K9|Q543K9_MOUSE,Pnp,Purine nucleoside phosphorylase OS=Mus musculus OX=10090 GN=Pnp PE=1 SV=1,12,10.9,9.4,10.1,9.1,11.5,11.7,9.2,10.0,9.2,9.0,0.59204,0.85023
tr|Q9D8C9|Q9D8C9_MOUSE,Pnp2,Purine nucleoside phosphorylase OS=Mus musculus OX=10090 GN=Pnp2 PE=1 SV=1,12,11.4,8.9,8.8,8.5,11.5,14.3,8.1,9.8,10.3,8.3,0.79573,0.88413
sp|Q68FH0|PKP4_MOUSE,Pkp4,Plakophilin-4 OS=Mus musculus OX=10090 GN=Pkp4 PE=1 SV=1,3,10.3,11.0,9.5,10.4,10.2,8.9,10.2,11.2,9.7,8.6,0.30341,0.75096
tr|Q9CQ73|Q9CQ73_MOUSE,Pkp2,Plakophilin 2 OS=Mus musculus OX=10090 GN=Pkp2 PE=1 SV=1,9,10.5,8.6,9.6,10.6,9.8,11.0,9.7,13.3,7.7,9.3,0.71793,0.87316
tr|H3BL37|H3BL37_MOUSE,Tcof1,Treacle protein OS=Mus musculus OX=10090 GN=Tcof1 PE=1 SV=1,10,8.9,11.6,10.7,10.2,9.0,9.0,9.5,8.5,11.6,11.1,0.87339,0.89333
tr|Q3UID0|Q3UID0_MOUSE,Smarcc2,SWI/SNF complex subunit SMARCC2 OS=Mus musculus OX=10090 GN=Smarcc2 PE=1 SV=1,16,10.2,11.1,10.8,10.3,10.5,8.7,8.9,8.3,11.1,10.1,0.09483,0.64158
sp|P97496|SMRC1_MOUSE,Smarcc1,SWI/SNF complex subunit SMARCC1 OS=Mus musculus OX=10090 GN=Smarcc1 PE=1 SV=2,2,9.2,11.7,9.4,10.8,8.6,8.1,12.2,9.5,10.0,10.5,0.89578,0.89572
sp|Q9Z2D6|MECP2_MOUSE,Mecp2,Methyl-CpG-binding protein 2 OS=Mus musculus OX=10090 GN=Mecp2 PE=1 SV=1,15,8.2,9.8,9.2,10.5,9.8,11.6,10.0,10.1,9.9,10.8,0.08935,0.63742
sp|Q3U0S6|RAIN_MOUSE,Rasip1,Ras-interacting protein 1 OS=Mus musculus OX=10090 GN=Rasip1 PE=1 SV=3,26,9.5,11.8,8.8,9.9,10.4,8.7,10.8,9.0,11.1,9.9,0.79818,0.88444
tr|E9QKE4|E9QKE4_MOUSE,Rab3gap2,Rab3 GTPase-activating protein non-catalytic subunit OS=Mus musculus OX=10090 GN=Rab3gap2 PE=1 SV=1,15,9.2,10.2,9.4,9.7,9.2,9.9,11.7,10.0,9.8,11.0,0.06451,0.61181
sp|Q4LDD4|ARAP1_MOUSE,Arap1,"Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1 OS=Mus musculus OX=10090 GN=Arap1 PE=1 SV=2",11,10.4,9.6,8.8,10.0,9.4,9.7,11.1,9.5,10.6,10.9,0.13057,0.66079
sp|Q9Z1W9|STK39_MOUSE,Stk39,STE20/SPS1-related proline-alanine-rich protein kinase OS=Mus musculus OX=10090 GN=Stk39 PE=1 SV=1,4,10.8,8.4,11.4,10.5,11.7,10.2,8.4,10.8,9.7,8.3,0.19065,0.68700
sp|Q6P9R2|OXSR1_MOUSE,Oxsr1,Serine/threonine-protein kinase OSR1 OS=Mus musculus OX=10090 GN=Oxsr1 PE=1 SV=1,6,9.5,10.6,10.0,10.2,10.5,9.7,10.7,9.6,9.9,9.2,0.34334,0.76914
sp|Q3UMF0|COBL1_MOUSE,Cobll1,Cordon-bleu protein-like 1 OS=Mus musculus OX=10090 GN=Cobll1 PE=1 SV=2,25,9.0,11.1,9.8,9.6,10.2,9.2,10.2,9.2,11.0,10.6,0.84556,0.89021
sp|P35486|ODPA_MOUSE,Pdha1,"Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial OS=Mus musculus OX=10090 GN=Pdha1 PE=1 SV=1",22,12.4,7.7,11.7,10.7,10.2,12.2,7.0,12.1,7.3,8.7,0.46286,0.81612
sp|Q505D7|OPA3_MOUSE,Opa3,Optic atrophy 3 protein homolog OS=Mus musculus OX=10090 GN=Opa3 PE=1 SV=1,1,8.7,7.4,9.2,10.2,11.1,7.7,13.1,10.6,13.0,8.9,0.32792,0.76182
sp|Q8BWR2|PITH1_MOUSE,Pithd1,PITH domain-containing protein 1 OS=Mus musculus OX=10090 GN=Pithd1 PE=1 SV=1,1,11.0,10.5,8.0,10.5,9.7,11.8,9.0,10.6,10.2,8.7,0.88446,0.89453
sp|Q8VHK1|CSKI2_MOUSE,Caskin2,Caskin-2 OS=Mus musculus OX=10090 GN=Caskin2 PE=1 SV=3,11,9.4,10.7,10.5,10.4,9.8,8.9,10.8,9.1,10.6,9.8,0.52467,0.83419
sp|Q9CQQ8|LSM7_MOUSE,Lsm7,U6 snRNA-associated Sm-like protein LSm7 OS=Mus musculus OX=10090 GN=Lsm7 PE=1 SV=1,4,10.4,10.7,11.3,9.7,9.2,7.7,9.8,9.7,11.7,9.8,0.48561,0.82321
sp|Q80U49|C170B_MOUSE,Cep170b,Centrosomal protein of 170 kDa protein B OS=Mus musculus OX=10090 GN=Cep170b PE=1 SV=2,4,10.4,9.5,10.9,9.8,9.7,8.1,10.3,9.4,11.2,10.8,0.85828,0.89166
sp|Q6A065|CE170_MOUSE,Cep170,Centrosomal protein of 170 kDa OS=Mus musculus OX=10090 GN=Cep170 PE=1 SV=2,11,8.5,9.8,10.5,9.6,9.0,9.2,12.0,8.8,11.9,10.7,0.22687,0.70951
sp|P14685|PSMD3_MOUSE,Psmd3,26S proteasome non-ATPase regulatory subunit 3 OS=Mus musculus OX=10090 GN=Psmd3 PE=1 SV=3,23,10.6,10.1,9.7,9.6,10.1,9.8,10.3,10.2,10.1,9.5,0.88521,0.89460
sp|P70670|NACAM_MOUSE,Naca,"Nascent polypeptide-associated complex subunit alpha, muscle-specific form OS=Mus musculus OX=10090 GN=Naca PE=1 SV=2",19,12.2,7.3,12.4,10.9,10.6,11.2,6.8,12.6,7.5,8.7,0.38928,0.78883
sp|Q9R0H0|ACOX1_MOUSE,Acox1,Peroxisomal acyl-coenzyme A oxidase 1 OS=Mus musculus OX=10090 GN=Acox1 PE=1 SV=5,24,11.1,9.9,9.5,10.9,12.8,10.3,7.8,9.5,8.7,9.6,0.05084,0.60140
tr|A2A848|A2A848_MOUSE,Acox1,Peroxisomal acyl-coenzyme A oxidase 1 (Fragment) OS=Mus musculus OX=10090 GN=Acox1 PE=1 SV=1,2,10.3,10.6,9.2,10.7,13.0,10.9,8.0,10.1,8.3,9.0,0.11115,0.65174
sp|Q8CEC6|PPWD1_MOUSE,Ppwd1,Peptidylprolyl isomerase domain and WD repeat-containing protein 1 OS=Mus musculus OX=10090 GN=Ppwd1 PE=1 SV=2,1,9.7,11.4,9.6,10.5,9.9,8.3,10.1,9.0,9.9,11.6,0.52241,0.83359
sp|E9Q1P8|I2BP2_MOUSE,Irf2bp2,Interferon regulatory factor 2-binding protein 2 OS=Mus musculus OX=10090 GN=Irf2bp2 PE=1 SV=1,4,9.4,11.4,9.8,11.1,10.1,9.7,9.2,9.0,10.0,10.2,0.12770,0.65961
sp|Q8K3X4|I2BPL_MOUSE,Irf2bpl,Interferon regulatory factor 2-binding protein-like OS=Mus musculus OX=10090 GN=Irf2bpl PE=1 SV=1,5,9.5,10.5,10.3,11.3,11.2,9.1,8.7,8.1,10.3,10.9,0.10533,0.64844
sp|P04919|B3AT_MOUSE,Slc4a1,Band 3 anion transport protein OS=Mus musculus OX=10090 GN=Slc4a1 PE=1 SV=1,27,11.5,6.9,9.6,10.0,12.6,15.1,8.9,11.5,7.3,6.6,0.89846,0.89600
sp|P28667|MRP_MOUSE,Marcksl1,MARCKS-related protein OS=Mus musculus OX=10090 GN=Marcksl1 PE=1 SV=2,1,8.6,10.8,12.3,10.2,8.9,9.3,8.2,9.4,11.5,10.7,0.70405,0.87098
sp|Q78PY7|SND1_MOUSE,Snd1,Staphylococcal nuclease domain-containing protein 1 OS=Mus musculus OX=10090 GN=Snd1 PE=1 SV=1,25,10.0,10.7,9.5,9.6,10.0,9.1,10.6,9.7,10.4,10.3,0.88996,0.89511
sp|Q99LJ0|CT2NL_MOUSE,Cttnbp2nl,CTTNBP2 N-terminal-like protein OS=Mus musculus OX=10090 GN=Cttnbp2nl PE=1 SV=1,5,8.5,11.5,9.8,9.9,10.0,9.4,10.3,8.6,11.5,10.6,0.86270,0.89215
sp|Q8K4K6|PANK1_MOUSE,Pank1,Pantothenate kinase 1 OS=Mus musculus OX=10090 GN=Pank1 PE=1 SV=1,1,9.5,10.4,12.2,8.9,11.0,7.9,11.7,10.4,8.3,9.7,0.41249,0.79820
tr|A0A1D5RLG3|A0A1D5RLG3_MOUSE,Rab3gap1,Rab3 GTPase-activating protein catalytic subunit OS=Mus musculus OX=10090 GN=Rab3gap1 PE=1 SV=1,3,9.9,10.9,9.6,10.3,10.1,9.3,10.0,9.4,11.0,9.6,0.45347,0.81302
sp|Q925N2|SFXN2_MOUSE,Sfxn2,Sideroflexin-2 OS=Mus musculus OX=10090 GN=Sfxn2 PE=1 SV=1,2,10.9,10.4,8.6,10.3,9.7,9.9,9.8,9.4,11.0,9.9,0.95635,0.90167
sp|Q64727|VINC_MOUSE,Vcl,Vinculin OS=Mus musculus OX=10090 GN=Vcl PE=1 SV=4,55,8.1,10.9,9.7,11.2,9.7,9.9,10.9,8.7,10.6,10.1,0.85916,0.89176
sp|A3KMP2|TTC38_MOUSE,Ttc38,Tetratricopeptide repeat protein 38 OS=Mus musculus OX=10090 GN=Ttc38 PE=1 SV=2,11,9.6,10.6,9.1,10.2,10.4,10.0,8.9,10.2,10.3,10.7,0.90112,0.89627
tr|Q91VA7|Q91VA7_MOUSE,Idh3b,"Isocitrate dehydrogenase [NAD] subunit, mitochondrial OS=Mus musculus OX=10090 GN=Idh3b PE=1 SV=1",12,12.0,7.1,11.7,9.9,10.5,13.5,6.8,12.0,8.1,8.5,0.75273,0.87831
sp|Q9QXK3|COPG2_MOUSE,Copg2,Coatomer subunit gamma-2 OS=Mus musculus OX=10090 GN=Copg2 PE=1 SV=1,5,10.5,10.2,9.4,9.7,9.9,9.4,10.3,10.0,10.4,10.2,0.69829,0.87006
sp|Q9QZE5|COPG1_MOUSE,Copg1,Coatomer subunit gamma-1 OS=Mus musculus OX=10090 GN=Copg1 PE=1 SV=1,21,11.3,10.1,9.2,9.2,10.1,9.1,9.6,9.9,10.9,10.6,0.92215,0.89840
sp|Q9CR00|PSMD9_MOUSE,Psmd9,26S proteasome non-ATPase regulatory subunit 9 OS=Mus musculus OX=10090 GN=Psmd9 PE=1 SV=1,9,9.2,10.4,10.3,10.6,9.9,11.1,9.5,9.7,9.5,9.8,0.71950,0.87340
sp|A2APV2|FMNL2_MOUSE,Fmnl2,Formin-like protein 2 OS=Mus musculus OX=10090 GN=Fmnl2 PE=1 SV=2,7,10.2,10.9,9.1,9.5,9.2,9.0,11.3,10.6,10.4,9.9,0.38488,0.78711
sp|Q6ZPF4|FMNL3_MOUSE,Fmnl3,Formin-like protein 3 OS=Mus musculus OX=10090 GN=Fmnl3 PE=1 SV=2,8,8.5,11.6,8.9,11.5,9.3,9.7,11.0,9.7,8.9,10.9,0.90687,0.89686
tr|A0A1W2P6X3|A0A1W2P6X3_MOUSE,Fmnl1,Formin-like protein 1 OS=Mus musculus OX=10090 GN=Fmnl1 PE=1 SV=1,11,9.2,11.6,9.9,9.4,8.0,7.8,11.1,8.6,13.3,10.9,0.54288,0.83886
sp|Q8BKZ9|ODPX_MOUSE,Pdhx,"Pyruvate dehydrogenase protein X component, mitochondrial OS=Mus musculus OX=10090 GN=Pdhx PE=1 SV=1",6,11.2,7.7,12.4,10.2,9.8,11.5,8.3,11.8,7.9,9.2,0.65456,0.86257
tr|E9Q4M2|E9Q4M2_MOUSE,Lipe,Hormone-sensitive lipase OS=Mus musculus OX=10090 GN=Lipe PE=1 SV=1,14,12.0,8.3,9.6,9.4,8.6,9.3,7.9,16.0,8.5,10.3,0.62826,0.85764
sp|Q9ERK4|XPO2_MOUSE,Cse1l,Exportin-2 OS=Mus musculus OX=10090 GN=Cse1l PE=1 SV=1,18,11.0,10.1,9.6,9.8,10.2,9.0,9.8,10.0,10.3,10.2,0.49214,0.82515
sp|P01029|CO4B_MOUSE,C4b,Complement C4-B OS=Mus musculus OX=10090 GN=C4b PE=1 SV=3,28,10.8,11.2,13.2,6.5,9.2,12.4,11.7,8.8,7.7,8.4,0.80450,0.88524
sp|Q91W98|S15A4_MOUSE,Slc15a4,Solute carrier family 15 member 4 OS=Mus musculus OX=10090 GN=Slc15a4 PE=1 SV=1,1,12.0,8.4,9.8,8.1,8.9,8.6,12.2,8.3,11.5,12.1,0.35979,0.77665
sp|Q8VDJ3|VIGLN_MOUSE,Hdlbp,Vigilin OS=Mus musculus OX=10090 GN=Hdlbp PE=1 SV=1,41,10.5,10.7,10.3,10.0,9.6,9.2,9.9,9.7,10.0,10.0,0.11226,0.65234
sp|Q61233|PLSL_MOUSE,Lcp1,Plastin-2 OS=Mus musculus OX=10090 GN=Lcp1 PE=1 SV=4,30,9.5,11.9,9.9,9.3,8.7,8.3,10.0,8.5,13.3,10.7,0.77402,0.88126
tr|B1AX58|B1AX58_MOUSE,Pls3,Plastin-3 OS=Mus musculus OX=10090 GN=Pls3 PE=1 SV=1,32,9.1,11.4,9.5,9.9,9.8,8.8,10.9,8.9,11.4,10.4,0.85100,0.89083
sp|Q3V0K9|PLSI_MOUSE,Pls1,Plastin-1 OS=Mus musculus OX=10090 GN=Pls1 PE=1 SV=1,15,6.0,8.9,9.0,10.0,10.1,8.8,15.1,8.5,11.3,12.3,0.14417,0.66799
sp|Q6ZPS6|AKIB1_MOUSE,Ankib1,Ankyrin repeat and IBR domain-containing protein 1 OS=Mus musculus OX=10090 GN=Ankib1 PE=1 SV=2,2,7.7,10.5,10.1,9.5,8.8,8.9,13.7,10.4,9.6,10.9,0.19490,0.68971
sp|Q9CPV4|GLOD4_MOUSE,Glod4,Glyoxalase domain-containing protein 4 OS=Mus musculus OX=10090 GN=Glod4 PE=1 SV=1,23,9.1,10.0,9.1,10.0,10.2,10.9,10.0,10.3,10.0,10.2,0.08069,0.62986
sp|Q9WUA3|PFKAP_MOUSE,Pfkp,"ATP-dependent 6-phosphofructokinase, platelet type OS=Mus musculus OX=10090 GN=Pfkp PE=1 SV=1",22,10.8,9.8,9.6,9.4,9.8,9.4,10.3,10.7,10.3,9.9,0.43853,0.80788
sp|P47857|PFKAM_MOUSE,Pfkm,"ATP-dependent 6-phosphofructokinase, muscle type OS=Mus musculus OX=10090 GN=Pfkm PE=1 SV=3",24,12.9,6.0,11.7,10.4,10.5,13.2,6.0,14.9,5.7,8.8,0.80338,0.88510
sp|P12382|PFKAL_MOUSE,Pfkl,"ATP-dependent 6-phosphofructokinase, liver type OS=Mus musculus OX=10090 GN=Pfkl PE=1 SV=4",10,10.9,9.3,9.2,9.8,10.0,10.7,9.9,11.0,9.1,10.1,0.53741,0.83748
sp|Q9ESW4|AGK_MOUSE,Agk,"Acylglycerol kinase, mitochondrial OS=Mus musculus OX=10090 GN=Agk PE=1 SV=1",6,11.4,10.5,9.5,10.4,10.3,8.6,9.5,10.4,10.1,9.3,0.08488,0.63369
sp|Q62407|SPEG_MOUSE,Speg,Striated muscle-specific serine/threonine-protein kinase OS=Mus musculus OX=10090 GN=Speg PE=1 SV=2,3,12.0,7.2,10.8,10.9,9.9,10.7,9.8,15.1,4.7,9.0,0.88182,0.89424
sp|P21107|TPM3_MOUSE,Tpm3,Tropomyosin alpha-3 chain OS=Mus musculus OX=10090 GN=Tpm3 PE=1 SV=3,11,7.0,9.2,11.8,9.7,9.5,8.4,13.2,7.9,12.7,10.8,0.41294,0.79837
tr|F8WID5|F8WID5_MOUSE,Tpm1,Tropomyosin alpha-1 chain OS=Mus musculus OX=10090 GN=Tpm1 PE=1 SV=1,27,9.3,6.1,14.0,13.0,9.2,11.8,7.3,11.7,8.3,9.3,0.71810,0.87319
tr|A2AIM4|A2AIM4_MOUSE,Tpm2,Tropomyosin beta chain OS=Mus musculus OX=10090 GN=Tpm2 PE=1 SV=1,10,10.5,5.0,13.5,15.1,8.4,10.6,7.2,12.0,7.5,10.1,0.62655,0.85730
sp|P58771|TPM1_MOUSE,Tpm1,Tropomyosin alpha-1 chain OS=Mus musculus OX=10090 GN=Tpm1 PE=1 SV=1,4,11.7,1.8,18.5,11.5,10.8,15.1,3.8,14.7,3.5,8.5,0.65010,0.86176
sp|P58774|TPM2_MOUSE,Tpm2,Tropomyosin beta chain OS=Mus musculus OX=10090 GN=Tpm2 PE=1 SV=1,4,6.3,7.7,11.2,11.0,8.4,10.5,11.9,9.9,11.3,12.1,0.08060,0.62977
tr|E9Q448|E9Q448_MOUSE,Tpm1,Tropomyosin alpha-1 chain OS=Mus musculus OX=10090 GN=Tpm1 PE=1 SV=1,4,7.5,8.5,11.7,12.8,8.9,11.0,9.9,10.1,9.6,10.0,0.82430,0.88769
sp|Q6IRU2|TPM4_MOUSE,Tpm4,Tropomyosin alpha-4 chain OS=Mus musculus OX=10090 GN=Tpm4 PE=1 SV=3,20,6.0,8.6,10.8,11.0,9.1,9.5,12.7,8.1,12.3,11.8,0.19320,0.68864
tr|E9Q7Q3|E9Q7Q3_MOUSE,Tpm3,Tropomyosin alpha-3 chain OS=Mus musculus OX=10090 GN=Tpm3 PE=1 SV=1,3,6.8,10.8,10.5,10.6,8.6,8.6,13.0,8.4,11.8,10.9,0.39243,0.79005
tr|D3Z2H9|D3Z2H9_MOUSE,Tpm3-rs7,"Tropomyosin 3, related sequence 7 OS=Mus musculus OX=10090 GN=Tpm3-rs7 PE=3 SV=1",13,5.8,10.5,9.6,11.2,8.7,10.4,11.6,9.8,10.7,11.8,0.14899,0.67026
tr|G5E8R0|G5E8R0_MOUSE,Tpm1,"Tropomyosin 1, alpha, isoform CRA_i OS=Mus musculus OX=10090 GN=Tpm1 PE=1 SV=1",2,6.6,10.2,9.5,11.5,9.9,9.3,11.6,8.7,11.0,11.8,0.39473,0.79101
sp|Q7TMK6|HOOK2_MOUSE,Hook2,Protein Hook homolog 2 OS=Mus musculus OX=10090 GN=Hook2 PE=1 SV=3,2,9.7,5.0,13.5,15.2,8.6,10.8,7.4,12.3,7.3,10.3,0.71092,0.87207
sp|Q8BFW4|TRI65_MOUSE,Trim65,Tripartite motif-containing protein 65 OS=Mus musculus OX=10090 GN=Trim65 PE=1 SV=1,5,10.1,10.1,9.8,10.7,10.1,9.3,11.0,8.9,10.7,9.2,0.49888,0.82710
sp|P55264|ADK_MOUSE,Adk,Adenosine kinase OS=Mus musculus OX=10090 GN=Adk PE=1 SV=2,10,10.2,11.5,9.7,9.9,11.0,8.9,9.7,9.3,10.0,9.6,0.04109,0.59045
sp|Q9R1C6|DGKE_MOUSE,Dgke,Diacylglycerol kinase epsilon OS=Mus musculus OX=10090 GN=Dgke PE=1 SV=1,1,8.5,10.5,10.4,10.7,9.8,11.0,9.7,11.3,8.4,9.6,0.99577,0.90520
sp|Q8BHC9|FUT11_MOUSE,Fut11,"Alpha-(1,3)-fucosyltransferase 11 OS=Mus musculus OX=10090 GN=Fut11 PE=1 SV=1",2,10.6,14.1,9.4,10.6,11.1,10.3,7.2,8.1,9.8,8.7,0.04554,0.59598
sp|Q9WVE8|PACN2_MOUSE,Pacsin2,Protein kinase C and casein kinase substrate in neurons protein 2 OS=Mus musculus OX=10090 GN=Pacsin2 PE=1 SV=1,14,8.8,12.1,9.0,10.8,10.1,9.5,9.2,9.5,9.3,11.6,0.67366,0.86594
sp|Q9CWK8|SNX2_MOUSE,Snx2,Sorting nexin-2 OS=Mus musculus OX=10090 GN=Snx2 PE=1 SV=2,17,9.8,10.9,9.7,10.3,10.2,9.3,9.5,8.8,10.1,11.4,0.46616,0.81718
tr|Q6NZD2|Q6NZD2_MOUSE,Snx1,Sorting nexin-1 OS=Mus musculus OX=10090 GN=Snx1 PE=1 SV=1,11,9.5,11.1,9.4,10.0,9.9,9.2,11.2,9.7,10.4,9.7,0.93267,0.89943
tr|E9PWQ3|E9PWQ3_MOUSE,Col6a3,"Collagen, type VI, alpha 3 OS=Mus musculus OX=10090 GN=Col6a3 PE=1 SV=2",56,11.9,8.9,9.2,10.1,9.1,11.2,9.3,12.8,8.1,9.4,0.73698,0.87603
tr|A0A087WS16|A0A087WS16_MOUSE,Col6a3,"Collagen, type VI, alpha 3 OS=Mus musculus OX=10090 GN=Col6a3 PE=1 SV=1",2,14.8,8.9,7.6,10.3,8.9,10.0,9.8,14.8,7.1,7.9,0.91951,0.89814
sp|Q3UCV8|OTUL_MOUSE,Otulin,Ubiquitin thioesterase otulin OS=Mus musculus OX=10090 GN=Otulin PE=1 SV=1,2,9.5,9.1,8.5,8.8,10.1,10.6,9.5,10.7,11.1,12.0,0.01536,0.50940
sp|Q5U3K5|RABL6_MOUSE,Rabl6,Rab-like protein 6 OS=Mus musculus OX=10090 GN=Rabl6 PE=1 SV=2,6,9.8,10.2,10.2,9.8,10.0,9.0,10.4,9.2,11.0,10.4,0.94321,0.90044
sp|Q8JZM7|CDC73_MOUSE,Cdc73,Parafibromin OS=Mus musculus OX=10090 GN=Cdc73 PE=1 SV=1,5,10.2,11.0,9.5,10.2,10.2,8.5,10.3,10.2,9.8,10.1,0.31265,0.75483
sp|Q9ET54|PALLD_MOUSE,Palld,Palladin OS=Mus musculus OX=10090 GN=Palld PE=1 SV=2,14,10.9,7.9,11.0,12.4,8.8,11.1,8.0,11.0,8.9,9.9,0.69632,0.86974
tr|D3Z1J5|D3Z1J5_MOUSE,Palld,Palladin (Fragment) OS=Mus musculus OX=10090 GN=Palld PE=1 SV=1,1,13.8,6.5,9.5,10.5,10.7,9.3,9.3,10.6,10.6,9.2,0.76371,0.87985
sp|Q60931|VDAC3_MOUSE,Vdac3,Voltage-dependent anion-selective channel protein 3 OS=Mus musculus OX=10090 GN=Vdac3 PE=1 SV=1,15,11.5,8.3,10.5,10.3,10.1,10.7,9.0,11.6,8.8,9.4,0.78320,0.88249
sp|Q60932|VDAC1_MOUSE,Vdac1,Voltage-dependent anion-selective channel protein 1 OS=Mus musculus OX=10090 GN=Vdac1 PE=1 SV=3,27,11.5,8.2,11.2,10.4,9.9,11.3,8.3,11.6,8.5,9.1,0.62459,0.85692
sp|Q8BHN1|TXLNG_MOUSE,Txlng,Gamma-taxilin OS=Mus musculus OX=10090 GN=Txlng PE=1 SV=1,1,8.2,10.1,10.7,10.0,9.1,9.9,11.4,12.0,8.7,10.0,0.32309,0.75957
tr|E9QMK9|E9QMK9_MOUSE,Dglucy,"D-glutamate cyclase, mitochondrial OS=Mus musculus OX=10090 GN=Dglucy PE=1 SV=1",8,12.0,7.4,11.7,10.3,9.9,11.7,7.6,12.0,8.3,9.1,0.67832,0.86674
tr|A0JNY3|A0JNY3_MOUSE,Gphn,Molybdopterin molybdenumtransferase OS=Mus musculus OX=10090 GN=Gphn PE=1 SV=1,9,9.5,10.8,10.0,9.9,9.7,10.0,9.3,9.8,10.0,11.0,0.98917,0.90463
tr|D3Z3Q3|D3Z3Q3_MOUSE,Smtn,Smoothelin OS=Mus musculus OX=10090 GN=Smtn PE=1 SV=1,10,11.7,6.2,11.5,13.9,8.4,10.6,7.7,12.2,7.9,9.9,0.68608,0.86805
sp|F8VPU2|FARP1_MOUSE,Farp1,"FERM, ARHGEF and pleckstrin domain-containing protein 1 OS=Mus musculus OX=10090 GN=Farp1 PE=1 SV=1",17,9.7,12.4,8.6,10.1,9.8,9.4,10.0,9.7,9.8,10.4,0.68134,0.86726
sp|Q91VS8|FARP2_MOUSE,Farp2,"FERM, ARHGEF and pleckstrin domain-containing protein 2 OS=Mus musculus OX=10090 GN=Farp2 PE=1 SV=2",1,10.6,12.6,10.9,11.4,10.3,6.3,10.2,9.6,10.0,8.2,0.03083,0.57235
sp|P42232|STA5B_MOUSE,Stat5b,Signal transducer and activator of transcription 5B OS=Mus musculus OX=10090 GN=Stat5b PE=1 SV=1,2,8.9,10.5,10.5,9.6,10.8,9.2,8.9,9.4,11.3,10.7,0.81247,0.88624
sp|P52633|STAT6_MOUSE,Stat6,Signal transducer and transcription activator 6 OS=Mus musculus OX=10090 GN=Stat6 PE=1 SV=2,4,10.6,11.1,10.4,9.7,9.7,9.0,10.2,10.2,9.5,9.7,0.15854,0.67439
sp|P42230|STA5A_MOUSE,Stat5a,Signal transducer and activator of transcription 5A OS=Mus musculus OX=10090 GN=Stat5a PE=1 SV=1,6,10.2,10.5,8.8,9.9,10.1,9.9,9.7,11.6,9.4,10.0,0.68357,0.86763
sp|Q08EC4|CASS4_MOUSE,Cass4,Cas scaffolding protein family member 4 OS=Mus musculus OX=10090 GN=Cass4 PE=1 SV=1,5,5.1,10.3,9.0,9.9,9.9,9.0,14.9,8.3,10.5,13.1,0.18553,0.68396
