,,,,Scaled Abundance (Sum of each row=100),,,,,,,,,,,
Protein.Id,Gene.Symbol,Description,Number.of.peptides,Young 1,Young 2,Young 3,Young 4,Young 5,Old 1,Old 2,Old 3,Old 4,Old 5,t.pvalue,t.qvalue
sp|Q505D7|OPA3_MOUSE,Opa3,Optic atrophy 3 protein homolog OS=Mus musculus OX=10090 GN=Opa3 PE=1 SV=1,1,11.5,12.1,4.2,15.2,7.9,10.0,8.8,11.4,9.4,9.5,0.86194,0.68308
sp|Q8BWR2|PITH1_MOUSE,Pithd1,PITH domain-containing protein 1 OS=Mus musculus OX=10090 GN=Pithd1 PE=1 SV=1,5,9.9,10.0,9.1,11.2,8.2,12.4,10.0,10.7,9.4,9.1,0.43078,0.54300
sp|Q8VHK1|CSKI2_MOUSE,Caskin2,Caskin-2 OS=Mus musculus OX=10090 GN=Caskin2 PE=1 SV=3,3,9.1,11.3,7.3,15.9,8.7,10.4,9.5,10.0,9.7,8.3,0.59570,0.59856
sp|Q9CQQ8|LSM7_MOUSE,Lsm7,U6 snRNA-associated Sm-like protein LSm7 OS=Mus musculus OX=10090 GN=Lsm7 PE=1 SV=1,3,11.0,10.4,9.5,10.8,10.4,9.5,9.1,8.7,10.7,9.9,0.08748,0.36360
sp|Q6A065|CE170_MOUSE,Cep170,Centrosomal protein of 170 kDa OS=Mus musculus OX=10090 GN=Cep170 PE=1 SV=2,4,9.5,9.9,8.8,9.4,12.1,9.9,9.8,10.6,10.5,9.6,0.83897,0.67721
sp|P14685|PSMD3_MOUSE,Psmd3,26S proteasome non-ATPase regulatory subunit 3 OS=Mus musculus OX=10090 GN=Psmd3 PE=1 SV=3,20,9.5,10.1,9.1,11.7,10.2,10.7,10.7,9.9,9.8,8.4,0.75470,0.65365
sp|P70670|NACAM_MOUSE,Naca,"Nascent polypeptide-associated complex subunit alpha, muscle-specific form OS=Mus musculus OX=10090 GN=Naca PE=1 SV=2",33,15.0,11.5,17.0,3.4,15.0,2.0,12.6,6.4,14.9,2.2,0.22390,0.44951
sp|Q9R0H0|ACOX1_MOUSE,Acox1,Peroxisomal acyl-coenzyme A oxidase 1 OS=Mus musculus OX=10090 GN=Acox1 PE=1 SV=5,25,8.1,9.6,11.4,9.6,8.9,9.9,13.0,12.3,9.2,8.0,0.41586,0.53784
tr|A2A848|A2A848_MOUSE,Acox1,Peroxisomal acyl-coenzyme A oxidase 1 (Fragment) OS=Mus musculus OX=10090 GN=Acox1 PE=1 SV=1,3,7.4,9.7,10.4,9.4,9.4,11.7,12.4,12.1,9.9,7.7,0.19023,0.43530
sp|Q8K3X4|I2BPL_MOUSE,Irf2bpl,Interferon regulatory factor 2-binding protein-like OS=Mus musculus OX=10090 GN=Irf2bpl PE=1 SV=1,3,9.7,9.8,7.5,11.8,13.1,10.3,8.1,10.2,10.5,9.1,0.49425,0.56565
sp|P04919|B3AT_MOUSE,Slc4a1,Band 3 anion transport protein OS=Mus musculus OX=10090 GN=Slc4a1 PE=1 SV=1,22,7.9,8.7,15.9,6.3,4.6,20.0,8.5,12.8,8.8,6.4,0.42083,0.53958
sp|P28667|MRP_MOUSE,Marcksl1,MARCKS-related protein OS=Mus musculus OX=10090 GN=Marcksl1 PE=1 SV=2,1,8.9,9.7,10.7,9.0,13.0,8.2,10.2,10.2,9.3,10.8,0.56856,0.59057
sp|Q78PY7|SND1_MOUSE,Snd1,Staphylococcal nuclease domain-containing protein 1 OS=Mus musculus OX=10090 GN=Snd1 PE=1 SV=1,21,9.0,10.1,9.1,12.1,10.9,10.1,10.1,9.9,9.1,9.5,0.42106,0.53966
sp|Q8K4K6|PANK1_MOUSE,Pank1,Pantothenate kinase 1 OS=Mus musculus OX=10090 GN=Pank1 PE=1 SV=1,7,11.0,10.8,8.8,12.1,6.4,12.1,8.9,9.9,9.9,10.2,0.76769,0.65750
sp|Q8R2W9|PANK3_MOUSE,Pank3,Pantothenate kinase 3 OS=Mus musculus OX=10090 GN=Pank3 PE=2 SV=1,3,7.9,10.4,8.5,13.6,8.9,14.1,11.5,10.9,8.6,5.7,0.86006,0.68261
sp|O88398|AVIL_MOUSE,Avil,Advillin OS=Mus musculus OX=10090 GN=Avil PE=1 SV=2,1,8.2,11.2,6.0,16.3,9.1,9.1,10.9,12.6,10.0,6.7,0.89501,0.69118
tr|A0A1D5RLG3|A0A1D5RLG3_MOUSE,Rab3gap1,Rab3 GTPase-activating protein catalytic subunit OS=Mus musculus OX=10090 GN=Rab3gap1 PE=1 SV=1,5,9.3,10.3,8.4,10.5,9.8,10.9,10.3,10.7,10.2,9.6,0.17970,0.43008
sp|Q64727|VINC_MOUSE,Vcl,Vinculin OS=Mus musculus OX=10090 GN=Vcl PE=1 SV=4,52,8.9,9.5,9.5,9.1,9.1,10.5,10.6,11.7,11.2,10.1,0.00249,0.15748
sp|A3KMP2|TTC38_MOUSE,Ttc38,Tetratricopeptide repeat protein 38 OS=Mus musculus OX=10090 GN=Ttc38 PE=1 SV=2,24,12.1,10.4,11.7,10.2,7.7,9.0,8.4,7.6,7.8,14.9,0.59368,0.59799
tr|Q91VA7|Q91VA7_MOUSE,Idh3b,"Isocitrate dehydrogenase [NAD] subunit, mitochondrial OS=Mus musculus OX=10090 GN=Idh3b PE=1 SV=1",48,10.5,9.8,8.5,11.4,8.8,11.3,8.1,9.8,9.3,12.5,0.69800,0.63576
sp|Q9QXK3|COPG2_MOUSE,Copg2,Coatomer subunit gamma-2 OS=Mus musculus OX=10090 GN=Copg2 PE=1 SV=1,10,9.6,10.2,8.3,12.0,9.3,11.5,9.6,10.7,8.8,10.0,0.77202,0.65877
sp|Q9QZE5|COPG1_MOUSE,Copg1,Coatomer subunit gamma-1 OS=Mus musculus OX=10090 GN=Copg1 PE=1 SV=1,14,9.1,10.1,9.2,11.7,11.0,10.2,10.0,9.6,8.8,10.2,0.48667,0.56283
sp|Q9CR00|PSMD9_MOUSE,Psmd9,26S proteasome non-ATPase regulatory subunit 9 OS=Mus musculus OX=10090 GN=Psmd9 PE=1 SV=1,4,9.5,10.7,11.2,11.2,9.5,10.0,8.8,10.3,9.2,9.5,0.10801,0.38391
tr|A0A1W2P6X3|A0A1W2P6X3_MOUSE,Fmnl1,Formin-like protein 1 OS=Mus musculus OX=10090 GN=Fmnl1 PE=1 SV=1,5,9.4,9.6,8.4,10.3,11.5,10.3,10.6,9.8,9.2,10.7,0.64212,0.61623
sp|Q8BKZ9|ODPX_MOUSE,Pdhx,"Pyruvate dehydrogenase protein X component, mitochondrial OS=Mus musculus OX=10090 GN=Pdhx PE=1 SV=1",26,10.1,10.5,9.3,11.2,10.7,9.7,8.6,9.0,8.8,12.2,0.38280,0.52538
tr|E9Q4M2|E9Q4M2_MOUSE,Lipe,Hormone-sensitive lipase OS=Mus musculus OX=10090 GN=Lipe PE=1 SV=1,44,8.7,9.3,8.2,10.5,7.4,11.9,12.4,11.9,10.3,9.5,0.01467,0.24595
sp|Q9ERK4|XPO2_MOUSE,Cse1l,Exportin-2 OS=Mus musculus OX=10090 GN=Cse1l PE=1 SV=1,13,10.3,10.4,10.1,10.2,11.5,8.9,10.7,9.1,10.0,8.8,0.05603,0.32790
sp|P01029|CO4B_MOUSE,C4b,Complement C4-B OS=Mus musculus OX=10090 GN=C4b PE=1 SV=3,20,5.9,8.0,16.5,9.6,13.0,9.6,5.7,8.9,7.4,15.3,0.62891,0.61130
sp|Q8VDJ3|VIGLN_MOUSE,Hdlbp,Vigilin OS=Mus musculus OX=10090 GN=Hdlbp PE=1 SV=1,34,9.8,10.1,9.0,11.9,10.3,10.0,10.2,9.2,9.7,9.8,0.44516,0.54773
sp|Q61233|PLSL_MOUSE,Lcp1,Plastin-2 OS=Mus musculus OX=10090 GN=Lcp1 PE=1 SV=4,26,7.5,7.8,7.8,9.1,19.2,9.1,10.0,10.0,8.2,11.2,0.80416,0.66788
tr|B1AX58|B1AX58_MOUSE,Pls3,Plastin-3 OS=Mus musculus OX=10090 GN=Pls3 PE=1 SV=1,24,8.9,9.2,8.0,10.4,11.0,11.0,10.0,10.4,10.6,10.3,0.14392,0.40856
sp|Q9CPV4|GLOD4_MOUSE,Glod4,Glyoxalase domain-containing protein 4 OS=Mus musculus OX=10090 GN=Glod4 PE=1 SV=1,25,10.3,9.9,9.8,9.7,7.7,10.7,8.9,10.7,9.6,12.6,0.24153,0.45696
sp|Q9WUA3|PFKAP_MOUSE,Pfkp,"ATP-dependent 6-phosphofructokinase, platelet type OS=Mus musculus OX=10090 GN=Pfkp PE=1 SV=1",27,7.7,9.6,7.1,15.3,10.0,11.7,10.9,10.6,9.3,7.8,0.95228,0.70426
sp|P47857|PFKAM_MOUSE,Pfkm,"ATP-dependent 6-phosphofructokinase, muscle type OS=Mus musculus OX=10090 GN=Pfkm PE=1 SV=3",29,14.2,10.9,16.6,4.9,13.8,3.7,13.8,7.0,11.4,3.6,0.18555,0.43301
sp|P12382|PFKAL_MOUSE,Pfkl,"ATP-dependent 6-phosphofructokinase, liver type OS=Mus musculus OX=10090 GN=Pfkl PE=1 SV=4",28,7.8,9.0,7.7,12.4,7.5,11.8,11.4,11.1,10.0,11.3,0.07438,0.34769
sp|Q9ESW4|AGK_MOUSE,Agk,"Acylglycerol kinase, mitochondrial OS=Mus musculus OX=10090 GN=Agk PE=1 SV=1",11,9.4,11.2,7.0,12.0,8.8,12.5,8.8,10.7,8.8,10.9,0.57873,0.59363
sp|Q62407|SPEG_MOUSE,Speg,Striated muscle-specific serine/threonine-protein kinase OS=Mus musculus OX=10090 GN=Speg PE=1 SV=2,9,15.2,12.0,16.9,3.3,14.9,1.9,13.3,7.2,12.7,2.6,0.19035,0.43537
sp|P21107|TPM3_MOUSE,Tpm3,Tropomyosin alpha-3 chain OS=Mus musculus OX=10090 GN=Tpm3 PE=1 SV=3,12,11.7,16.9,15.2,2.1,15.0,2.4,10.6,6.5,17.7,2.0,0.30206,0.48765
tr|F8WID5|F8WID5_MOUSE,Tpm1,Tropomyosin alpha-1 chain OS=Mus musculus OX=10090 GN=Tpm1 PE=1 SV=1,41,14.3,10.6,19.5,3.1,14.6,2.5,12.3,7.1,13.1,3.0,0.21030,0.44421
tr|A2AIM4|A2AIM4_MOUSE,Tpm2,Tropomyosin beta chain OS=Mus musculus OX=10090 GN=Tpm2 PE=1 SV=1,18,14.7,11.4,19.8,2.5,14.4,1.8,12.6,7.1,13.3,2.4,0.21220,0.44499
sp|P58771|TPM1_MOUSE,Tpm1,Tropomyosin alpha-1 chain OS=Mus musculus OX=10090 GN=Tpm1 PE=1 SV=1,8,15.7,8.9,22.0,1.8,16.2,0.7,13.4,5.6,14.2,1.5,0.23322,0.45330
sp|P58774|TPM2_MOUSE,Tpm2,Tropomyosin beta chain OS=Mus musculus OX=10090 GN=Tpm2 PE=1 SV=1,12,14.8,11.4,18.9,2.8,14.6,1.6,12.5,6.7,14.1,2.6,0.21253,0.44512
tr|E9Q448|E9Q448_MOUSE,Tpm1,Tropomyosin alpha-1 chain OS=Mus musculus OX=10090 GN=Tpm1 PE=1 SV=1,3,8.0,10.1,10.3,8.3,11.2,11.5,9.3,10.2,10.8,10.4,0.27406,0.47323
sp|Q6IRU2|TPM4_MOUSE,Tpm4,Tropomyosin alpha-4 chain OS=Mus musculus OX=10090 GN=Tpm4 PE=1 SV=3,13,7.8,9.5,10.6,9.1,10.1,12.2,8.2,10.6,11.1,11.0,0.18473,0.43260
tr|E9Q7Q3|E9Q7Q3_MOUSE,Tpm3,Tropomyosin alpha-3 chain OS=Mus musculus OX=10090 GN=Tpm3 PE=1 SV=1,2,8.5,9.4,9.1,10.6,11.7,13.2,8.3,10.9,8.4,9.8,0.81507,0.67086
tr|D3Z2H9|D3Z2H9_MOUSE,Tpm3-rs7,"Tropomyosin 3, related sequence 7 OS=Mus musculus OX=10090 GN=Tpm3-rs7 PE=3 SV=1",4,7.4,10.9,8.0,10.0,10.3,12.9,8.2,12.6,8.8,11.0,0.28678,0.47997
tr|G5E8R0|G5E8R0_MOUSE,Tpm1,"Tropomyosin 1, alpha, isoform CRA_i OS=Mus musculus OX=10090 GN=Tpm1 PE=1 SV=1",1,10.1,9.4,7.3,10.0,7.2,12.8,9.4,13.6,9.8,10.4,0.05861,0.33023
sp|Q7TMK6|HOOK2_MOUSE,Hook2,Protein Hook homolog 2 OS=Mus musculus OX=10090 GN=Hook2 PE=1 SV=3,2,8.5,11.4,8.4,8.2,11.9,9.3,9.9,10.7,11.3,10.4,0.49130,0.56456
sp|Q8BFW4|TRI65_MOUSE,Trim65,Tripartite motif-containing protein 65 OS=Mus musculus OX=10090 GN=Trim65 PE=1 SV=1,2,9.8,10.0,9.1,10.7,11.2,9.4,11.1,8.7,10.7,9.3,0.56571,0.58970
sp|P55264|ADK_MOUSE,Adk,Adenosine kinase OS=Mus musculus OX=10090 GN=Adk PE=1 SV=2,9,11.1,10.6,11.5,10.9,10.8,8.9,9.1,8.0,9.0,10.3,0.00362,0.17905
sp|Q9WVE8|PACN2_MOUSE,Pacsin2,Protein kinase C and casein kinase substrate in neurons protein 2 OS=Mus musculus OX=10090 GN=Pacsin2 PE=1 SV=1,15,8.5,9.9,8.1,10.3,9.3,11.4,9.9,11.7,9.6,11.1,0.03112,0.29269
sp|Q9CWK8|SNX2_MOUSE,Snx2,Sorting nexin-2 OS=Mus musculus OX=10090 GN=Snx2 PE=1 SV=2,13,9.6,9.0,10.0,9.6,11.5,9.4,10.2,9.7,9.8,11.2,0.80823,0.66899
tr|Q6NZD2|Q6NZD2_MOUSE,Snx1,Sorting nexin-1 OS=Mus musculus OX=10090 GN=Snx1 PE=1 SV=1,9,8.9,9.6,8.5,11.0,11.0,10.1,10.3,9.6,10.3,10.7,0.50351,0.56903
tr|E9PWQ3|E9PWQ3_MOUSE,Col6a3,"Collagen, type VI, alpha 3 OS=Mus musculus OX=10090 GN=Col6a3 PE=1 SV=2",62,9.2,10.3,10.7,12.4,13.2,9.1,9.6,10.1,8.2,7.1,0.03387,0.29830
tr|A0A087WS16|A0A087WS16_MOUSE,Col6a3,"Collagen, type VI, alpha 3 OS=Mus musculus OX=10090 GN=Col6a3 PE=1 SV=1",2,10.2,9.6,10.1,12.9,15.0,9.2,9.5,8.8,9.0,5.8,0.04209,0.31149
sp|Q5U3K5|RABL6_MOUSE,Rabl6,Rab-like protein 6 OS=Mus musculus OX=10090 GN=Rabl6 PE=1 SV=2,8,10.1,9.5,8.5,11.9,9.2,10.5,10.3,9.7,10.0,10.3,0.61505,0.60599
sp|Q8JZM7|CDC73_MOUSE,Cdc73,Parafibromin OS=Mus musculus OX=10090 GN=Cdc73 PE=1 SV=1,2,9.1,10.1,10.4,10.4,12.2,10.0,12.0,7.8,9.0,9.0,0.33738,0.50557
sp|Q5DTJ9|MYPN_MOUSE,Mypn,Myopalladin OS=Mus musculus OX=10090 GN=Mypn PE=1 SV=2,3,15.2,12.5,17.8,3.6,14.3,1.5,13.0,6.7,13.1,2.3,0.16187,0.42015
sp|Q9ET54|PALLD_MOUSE,Palld,Palladin OS=Mus musculus OX=10090 GN=Palld PE=1 SV=2,4,11.2,10.3,10.0,8.7,11.0,9.7,12.0,10.0,9.6,7.6,0.60334,0.60140
sp|Q60931|VDAC3_MOUSE,Vdac3,Voltage-dependent anion-selective channel protein 3 OS=Mus musculus OX=10090 GN=Vdac3 PE=1 SV=1,30,11.3,10.2,9.8,9.8,10.1,9.6,10.0,9.4,10.1,9.6,0.18079,0.43063
sp|Q60932|VDAC1_MOUSE,Vdac1,Voltage-dependent anion-selective channel protein 1 OS=Mus musculus OX=10090 GN=Vdac1 PE=1 SV=3,49,11.5,10.0,10.1,9.1,10.0,9.0,10.6,9.9,11.5,8.2,0.65809,0.62202
sp|Q8BHN1|TXLNG_MOUSE,Txlng,Gamma-taxilin OS=Mus musculus OX=10090 GN=Txlng PE=1 SV=1,3,9.1,10.5,8.7,13.1,10.3,10.9,9.4,9.8,9.1,9.2,0.47306,0.55779
tr|E9QMK9|E9QMK9_MOUSE,Dglucy,"D-glutamate cyclase, mitochondrial OS=Mus musculus OX=10090 GN=Dglucy PE=1 SV=1",16,10.3,10.1,9.5,12.9,10.3,8.6,9.9,9.4,8.8,10.2,0.11464,0.38927
tr|A0JNY3|A0JNY3_MOUSE,Gphn,Molybdopterin molybdenumtransferase OS=Mus musculus OX=10090 GN=Gphn PE=1 SV=1,13,10.0,10.5,9.9,11.6,10.9,9.7,10.4,9.2,9.9,8.0,0.05851,0.33014
tr|D3Z3Q3|D3Z3Q3_MOUSE,Smtn,Smoothelin OS=Mus musculus OX=10090 GN=Smtn PE=1 SV=1,2,8.6,11.4,9.1,8.6,13.2,8.1,10.9,9.7,10.9,9.4,0.74481,0.65066
sp|F8VPU2|FARP1_MOUSE,Farp1,"FERM, ARHGEF and pleckstrin domain-containing protein 1 OS=Mus musculus OX=10090 GN=Farp1 PE=1 SV=1",3,8.6,10.3,7.0,10.9,7.9,12.0,12.3,12.1,10.3,8.5,0.07404,0.34730
sp|P42232|STA5B_MOUSE,Stat5b,Signal transducer and activator of transcription 5B OS=Mus musculus OX=10090 GN=Stat5b PE=1 SV=1,2,10.1,10.2,9.4,10.1,10.4,10.6,10.8,10.0,9.8,8.6,0.90696,0.69400
sp|P52633|STAT6_MOUSE,Stat6,Signal transducer and transcription activator 6 OS=Mus musculus OX=10090 GN=Stat6 PE=1 SV=2,5,9.8,10.5,9.3,10.7,12.3,10.1,9.6,10.0,8.9,8.9,0.11509,0.38961
sp|P42230|STA5A_MOUSE,Stat5a,Signal transducer and activator of transcription 5A OS=Mus musculus OX=10090 GN=Stat5a PE=1 SV=1,8,9.5,11.2,9.1,11.7,9.6,10.5,10.0,9.9,9.3,9.1,0.46531,0.55492
tr|Q5SWK4|Q5SWK4_MOUSE,Ebf1,Transcription factor COE1 OS=Mus musculus OX=10090 GN=Ebf1 PE=1 SV=1,2,11.6,10.8,10.3,11.0,10.0,9.9,8.3,9.5,8.3,10.3,0.02015,0.26456
tr|A2BI80|A2BI80_MOUSE,Ebf4,Transcription factor COE4 OS=Mus musculus OX=10090 GN=Ebf4 PE=3 SV=1,1,11.3,11.2,8.2,12.8,9.1,10.7,8.0,9.6,8.8,10.3,0.30945,0.49147
sp|Q9CQN1|TRAP1_MOUSE,Trap1,"Heat shock protein 75 kDa, mitochondrial OS=Mus musculus OX=10090 GN=Trap1 PE=1 SV=1",32,9.9,9.6,8.0,11.0,8.4,11.6,10.2,11.3,9.9,10.1,0.09547,0.37227
sp|P11499|HS90B_MOUSE,Hsp90ab1,Heat shock protein HSP 90-beta OS=Mus musculus OX=10090 GN=Hsp90ab1 PE=1 SV=3,34,10.0,10.4,9.8,13.3,11.1,9.3,9.4,9.2,8.4,9.1,0.04210,0.31151
sp|P07901|HS90A_MOUSE,Hsp90aa1,Heat shock protein HSP 90-alpha OS=Mus musculus OX=10090 GN=Hsp90aa1 PE=1 SV=4,47,9.1,10.4,9.0,13.3,14.7,8.9,8.9,8.9,8.8,8.1,0.08906,0.36539
sp|P08113|ENPL_MOUSE,Hsp90b1,Endoplasmin OS=Mus musculus OX=10090 GN=Hsp90b1 PE=1 SV=2,45,9.6,9.7,9.1,10.7,11.6,9.7,9.9,9.4,9.3,11.1,0.64479,0.61721
sp|P07724|ALBU_MOUSE,Alb,Serum albumin OS=Mus musculus OX=10090 GN=Alb PE=1 SV=3,57,9.1,9.0,15.7,7.5,6.7,12.9,9.6,11.2,10.9,7.4,0.67217,0.62699
tr|A0A0R4J124|A0A0R4J124_MOUSE,Srpk2,SRSF protein kinase 2 OS=Mus musculus OX=10090 GN=Srpk2 PE=1 SV=1,2,9.5,9.6,10.3,9.7,10.9,11.2,10.9,8.9,11.5,7.5,0.98548,0.71135
sp|Q8C7H1|MMAA_MOUSE,Mmaa,"Methylmalonic aciduria type A homolog, mitochondrial OS=Mus musculus OX=10090 GN=Mmaa PE=1 SV=1",12,9.7,10.0,8.5,11.8,9.3,11.7,9.4,10.2,9.8,9.8,0.64250,0.61637
sp|P17426|AP2A1_MOUSE,Ap2a1,AP-2 complex subunit alpha-1 OS=Mus musculus OX=10090 GN=Ap2a1 PE=1 SV=1,26,9.9,9.8,9.2,10.9,10.3,9.9,10.1,9.8,9.4,10.7,0.88471,0.68870
sp|P17427|AP2A2_MOUSE,Ap2a2,AP-2 complex subunit alpha-2 OS=Mus musculus OX=10090 GN=Ap2a2 PE=1 SV=2,18,8.9,10.0,9.3,12.0,10.8,9.8,10.2,10.4,8.9,9.7,0.54481,0.58312
sp|O35855|BCAT2_MOUSE,Bcat2,"Branched-chain-amino-acid aminotransferase, mitochondrial OS=Mus musculus OX=10090 GN=Bcat2 PE=1 SV=2",25,12.6,9.4,14.5,7.7,11.1,7.8,9.0,6.8,7.6,13.6,0.25649,0.46466
sp|Q8CHT0|AL4A1_MOUSE,Aldh4a1,"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Aldh4a1 PE=1 SV=3",26,11.9,11.3,10.7,10.6,9.4,8.9,8.9,8.1,9.3,10.8,0.03057,0.29148
sp|Q3UMT1|PP12C_MOUSE,Ppp1r12c,Protein phosphatase 1 regulatory subunit 12C OS=Mus musculus OX=10090 GN=Ppp1r12c PE=1 SV=1,6,11.1,10.2,9.2,10.1,8.2,10.9,9.7,9.9,10.5,10.2,0.40461,0.53376
sp|Q9DBR7|MYPT1_MOUSE,Ppp1r12a,Protein phosphatase 1 regulatory subunit 12A OS=Mus musculus OX=10090 GN=Ppp1r12a PE=1 SV=2,19,9.8,10.0,8.8,10.1,10.6,10.2,9.7,10.0,10.7,10.3,0.39756,0.53113
tr|A6H644|A6H644_MOUSE,Ppp1r12b,MCG130490 OS=Mus musculus OX=10090 GN=Ppp1r12b PE=1 SV=1,3,11.9,11.9,13.7,5.3,14.0,4.5,12.3,8.1,13.5,4.6,0.29332,0.48332
sp|P62960|YBOX1_MOUSE,Ybx1,Nuclease-sensitive element-binding protein 1 OS=Mus musculus OX=10090 GN=Ybx1 PE=1 SV=3,4,10.5,11.3,9.6,11.4,10.9,9.2,9.3,9.3,9.4,9.0,0.00803,0.22056
sp|Q9JKB3|YBOX3_MOUSE,Ybx3,Y-box-binding protein 3 OS=Mus musculus OX=10090 GN=Ybx3 PE=1 SV=2,6,11.2,11.0,10.5,10.7,11.4,8.6,9.7,9.4,9.8,7.8,0.00462,0.19148
tr|B2RUF0|B2RUF0_MOUSE,Ybx2,Y box protein 2 OS=Mus musculus OX=10090 GN=Ybx2 PE=1 SV=1,2,11.5,11.2,11.1,16.4,8.0,8.2,6.6,6.3,6.6,13.9,0.12816,0.39884
sp|Q99J56|DERL1_MOUSE,Derl1,Derlin-1 OS=Mus musculus OX=10090 GN=Derl1 PE=1 SV=1,3,7.9,9.5,10.3,12.5,9.4,10.4,12.1,9.3,9.0,9.6,0.86551,0.68398
sp|P19096|FAS_MOUSE,Fasn,Fatty acid synthase OS=Mus musculus OX=10090 GN=Fasn PE=1 SV=2,71,5.6,11.6,6.4,23.3,9.1,11.1,12.5,10.7,7.6,1.9,0.53486,0.57987
sp|P97868|RBBP6_MOUSE,Rbbp6,E3 ubiquitin-protein ligase RBBP6 OS=Mus musculus OX=10090 GN=Rbbp6 PE=1 SV=5,2,9.2,10.2,12.1,11.0,9.8,10.6,8.3,9.3,9.5,9.9,0.16451,0.42173
tr|G3UWX1|G3UWX1_MOUSE,Rfc1,Replication factor C subunit 1 OS=Mus musculus OX=10090 GN=Rfc1 PE=1 SV=2,1,9.2,10.2,8.1,12.5,9.6,11.4,8.1,9.6,10.2,11.0,0.90454,0.69344
sp|F6ZDS4|TPR_MOUSE,Tpr,Nucleoprotein TPR OS=Mus musculus OX=10090 GN=Tpr PE=1 SV=1,30,10.1,10.2,9.1,10.3,10.4,10.0,9.6,9.7,10.2,10.4,0.79276,0.66470
tr|A0A140LJ04|A0A140LJ04_MOUSE,Zzef1,Zinc finger ZZ-type and EF-hand domain-containing protein 1 OS=Mus musculus OX=10090 GN=Zzef1 PE=1 SV=1,4,7.9,10.6,8.6,11.9,9.3,12.4,10.1,10.8,8.8,9.7,0.46466,0.55468
tr|Q3TQC7|Q3TQC7_MOUSE,Entpd5,Ectonucleoside triphosphate diphosphohydrolase 5 OS=Mus musculus OX=10090 GN=Entpd5 PE=1 SV=1,5,9.0,7.9,7.4,9.1,8.1,12.2,13.0,10.7,10.7,11.9,0.00042,0.07899
sp|Q9QZW0|AT11C_MOUSE,Atp11c,Phospholipid-transporting ATPase 11C OS=Mus musculus OX=10090 GN=Atp11c PE=1 SV=2,7,10.4,10.5,9.2,10.3,9.9,11.4,9.4,10.4,8.8,9.7,0.86823,0.68466
tr|F8WHB1|F8WHB1_MOUSE,Atp2b2,Calcium-transporting ATPase OS=Mus musculus OX=10090 GN=Atp2b2 PE=1 SV=1,3,10.1,10.5,11.4,8.8,10.0,10.5,10.4,10.2,10.3,7.9,0.63938,0.61522
sp|G5E829|AT2B1_MOUSE,Atp2b1,Plasma membrane calcium-transporting ATPase 1 OS=Mus musculus OX=10090 GN=Atp2b1 PE=1 SV=1,7,10.2,10.6,10.4,9.4,12.4,8.9,9.5,9.5,9.7,9.4,0.07572,0.34926
tr|E9Q828|E9Q828_MOUSE,Atp2b4,Calcium-transporting ATPase OS=Mus musculus OX=10090 GN=Atp2b4 PE=1 SV=1,17,10.3,10.1,11.9,8.6,8.8,10.5,11.5,10.4,10.6,7.4,0.88889,0.68971
sp|B2RQC6|PYR1_MOUSE,Cad,CAD protein OS=Mus musculus OX=10090 GN=Cad PE=1 SV=1,11,9.7,11.1,9.2,10.0,9.1,11.1,11.0,10.1,8.4,10.3,0.58343,0.59501
tr|E9QAS7|E9QAS7_MOUSE,Inpp5a,Inositol polyphosphate-5-phosphatase A OS=Mus musculus OX=10090 GN=Inpp5a PE=1 SV=1,4,9.5,10.4,7.6,10.6,8.2,11.4,11.2,11.7,10.7,8.8,0.09557,0.37237
sp|P70236|MP2K6_MOUSE,Map2k6,Dual specificity mitogen-activated protein kinase kinase 6 OS=Mus musculus OX=10090 GN=Map2k6 PE=1 SV=1,6,12.5,10.2,12.7,7.6,11.1,8.0,11.7,9.4,10.4,6.4,0.24476,0.45862
sp|O09110|MP2K3_MOUSE,Map2k3,Dual specificity mitogen-activated protein kinase kinase 3 OS=Mus musculus OX=10090 GN=Map2k3 PE=1 SV=2,3,12.4,10.8,14.9,7.2,12.4,6.2,10.6,8.5,10.9,6.1,0.09700,0.37381
sp|P52480|KPYM_MOUSE,Pkm,Pyruvate kinase PKM OS=Mus musculus OX=10090 GN=Pkm PE=1 SV=4,54,10.3,9.8,9.9,11.2,10.4,9.7,11.7,9.5,10.3,7.1,0.44995,0.54925
tr|G3X925|G3X925_MOUSE,Pklr,Pyruvate kinase OS=Mus musculus OX=10090 GN=Pklr PE=1 SV=1,11,10.3,10.0,10.0,11.4,10.2,10.6,11.1,9.7,9.9,6.7,0.38860,0.52768
sp|Q99LB7|SARDH_MOUSE,Sardh,"Sarcosine dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Sardh PE=1 SV=1",9,9.8,10.7,7.7,9.3,7.9,11.6,10.2,10.8,10.1,11.9,0.02928,0.28847
sp|Q9CXA2|T3HPD_MOUSE,L3hypdh,Trans-L-3-hydroxyproline dehydratase OS=Mus musculus OX=10090 GN=L3hypdh PE=1 SV=1,9,10.9,10.0,8.6,10.0,8.0,11.0,10.2,10.2,10.0,11.1,0.13151,0.40097
