,,,,Scaled Abundance (Sum of each row=100),,,,,,,,,,,
Protein.Id,Gene.Symbol,Description,Number.of.peptides,Young 1,Young 2,Young 3,Young 4,Young 5,Old 1,Old 2,Old 3,Old 4,Old 5,t.pvalue,t.qvalue
sp|Q99MS8|TPGS1_MOUSE,Tpgs1,Tubulin polyglutamylase complex subunit 1 OS=Mus musculus OX=10090 GN=Tpgs1 PE=1 SV=1,3,9.5,9.6,8.8,10.1,12.0,8.9,10.8,10.1,10.2,10.1,0.98580,1
tr|A0A0R4J078|A0A0R4J078_MOUSE,Ubxn4,"UBX domain containing 2, isoform CRA_a OS=Mus musculus OX=10090 GN=Ubxn4 PE=1 SV=1",4,10.4,9.1,12.4,7.5,11.5,10.0,10.5,9.8,9.9,8.8,0.70286,1
sp|P30999|CTND1_MOUSE,Ctnnd1,Catenin delta-1 OS=Mus musculus OX=10090 GN=Ctnnd1 PE=1 SV=2,22,11.3,10.9,8.4,12.6,8.4,9.0,10.3,9.7,10.3,9.1,0.48569,1
sp|Q8VH51|RBM39_MOUSE,Rbm39,RNA-binding protein 39 OS=Mus musculus OX=10090 GN=Rbm39 PE=1 SV=2,8,9.4,10.3,11.9,10.2,8.1,10.7,8.5,11.2,9.0,10.6,0.97376,1
sp|Q9CRB9|MIC19_MOUSE,Chchd3,MICOS complex subunit Mic19 OS=Mus musculus OX=10090 GN=Chchd3 PE=1 SV=1,13,8.9,8.8,11.4,10.2,9.2,11.4,9.1,10.0,8.1,13.0,0.56194,1
tr|D3Z0L4|D3Z0L4_MOUSE,Chchd3,MICOS complex subunit (Fragment) OS=Mus musculus OX=10090 GN=Chchd3 PE=1 SV=1,1,10.5,8.1,14.5,7.8,10.9,8.6,12.0,8.8,10.8,7.9,0.61825,1
sp|Q6ZQ08|CNOT1_MOUSE,Cnot1,CCR4-NOT transcription complex subunit 1 OS=Mus musculus OX=10090 GN=Cnot1 PE=1 SV=2,27,10.6,10.2,9.7,9.8,9.7,9.7,10.0,10.2,10.7,9.3,0.97507,1
sp|Q80SY4|MIB1_MOUSE,Mib1,E3 ubiquitin-protein ligase MIB1 OS=Mus musculus OX=10090 GN=Mib1 PE=1 SV=1,2,10.4,11.2,9.5,9.7,9.9,10.0,10.6,8.7,11.6,8.5,0.70015,1
sp|Q99KR6|RNF34_MOUSE,Rnf34,E3 ubiquitin-protein ligase RNF34 OS=Mus musculus OX=10090 GN=Rnf34 PE=1 SV=1,2,11.4,12.4,9.2,8.0,10.6,8.4,11.8,10.5,12.1,5.6,0.67204,1
sp|P27671|RGRF1_MOUSE,Rasgrf1,Ras-specific guanine nucleotide-releasing factor 1 OS=Mus musculus OX=10090 GN=Rasgrf1 PE=1 SV=2,21,8.8,9.7,8.9,9.6,12.7,10.0,10.9,9.2,10.9,9.4,0.85631,1
sp|P70392|RGRF2_MOUSE,Rasgrf2,Ras-specific guanine nucleotide-releasing factor 2 OS=Mus musculus OX=10090 GN=Rasgrf2 PE=1 SV=2,15,9.8,10.9,6.9,11.7,11.4,8.2,11.7,9.8,11.7,7.9,0.82732,1
sp|Q8K3A9|MEPCE_MOUSE,Mepce,7SK snRNA methylphosphate capping enzyme OS=Mus musculus OX=10090 GN=Mepce PE=1 SV=2,3,9.4,8.3,12.8,9.5,8.1,12.1,9.1,10.3,9.0,11.3,0.51803,1
sp|Q9D8N0|EF1G_MOUSE,Eef1g,Elongation factor 1-gamma OS=Mus musculus OX=10090 GN=Eef1g PE=1 SV=3,30,9.5,10.8,9.8,11.2,10.2,10.2,9.2,9.6,9.0,10.4,0.15948,1
sp|Q99LC9|PEX6_MOUSE,Pex6,Peroxisome assembly factor 2 OS=Mus musculus OX=10090 GN=Pex6 PE=1 SV=1,1,8.9,11.8,10.5,9.8,12.9,7.7,10.1,9.7,10.2,8.6,0.11932,1
tr|E9PVZ8|E9PVZ8_MOUSE,Golgb1,"Golgi autoantigen, golgin subfamily b, macrogolgin 1 OS=Mus musculus OX=10090 GN=Golgb1 PE=1 SV=1",16,9.5,10.0,10.9,9.4,10.0,10.8,10.0,9.9,9.5,9.9,0.85683,1
sp|Q9JJY4|DDX20_MOUSE,Ddx20,Probable ATP-dependent RNA helicase DDX20 OS=Mus musculus OX=10090 GN=Ddx20 PE=1 SV=2,1,10.2,9.7,7.9,9.9,9.1,9.2,12.3,11.2,12.6,7.9,0.24167,1
sp|Q9JIF7|COPB_MOUSE,Copb1,Coatomer subunit beta OS=Mus musculus OX=10090 GN=Copb1 PE=1 SV=1,16,11.1,10.7,9.6,9.5,10.8,8.9,9.6,9.8,10.8,9.2,0.16272,1
tr|Q543K9|Q543K9_MOUSE,Pnp,Purine nucleoside phosphorylase OS=Mus musculus OX=10090 GN=Pnp PE=1 SV=1,7,10.7,9.8,9.6,12.2,10.2,10.5,8.9,8.5,8.3,11.4,0.22881,1
tr|Q9D8C9|Q9D8C9_MOUSE,Pnp2,Purine nucleoside phosphorylase OS=Mus musculus OX=10090 GN=Pnp2 PE=1 SV=1,2,12.3,9.9,10.0,10.3,10.6,9.5,9.1,8.0,9.8,10.5,0.07536,1
sp|Q68FH0|PKP4_MOUSE,Pkp4,Plakophilin-4 OS=Mus musculus OX=10090 GN=Pkp4 PE=1 SV=1,22,9.0,9.7,11.3,8.7,10.2,10.9,9.8,10.7,10.0,9.6,0.45122,1
sp|O35927|CTND2_MOUSE,Ctnnd2,Catenin delta-2 OS=Mus musculus OX=10090 GN=Ctnnd2 PE=1 SV=1,29,9.5,10.2,9.0,12.0,9.0,10.1,10.5,10.2,9.7,9.8,0.84424,1
tr|H3BL37|H3BL37_MOUSE,Tcof1,Treacle protein OS=Mus musculus OX=10090 GN=Tcof1 PE=1 SV=1,10,9.2,9.3,11.7,9.4,7.6,12.3,9.3,11.3,8.7,11.1,0.27664,1
tr|Q3UID0|Q3UID0_MOUSE,Smarcc2,SWI/SNF complex subunit SMARCC2 OS=Mus musculus OX=10090 GN=Smarcc2 PE=1 SV=1,18,9.8,8.8,12.5,9.0,8.7,11.1,9.3,10.8,9.6,10.2,0.60461,1
sp|P97496|SMRC1_MOUSE,Smarcc1,SWI/SNF complex subunit SMARCC1 OS=Mus musculus OX=10090 GN=Smarcc1 PE=1 SV=2,1,10.7,11.3,9.5,10.8,8.6,9.9,10.1,11.3,8.1,9.7,0.61033,1
sp|Q9Z2D6|MECP2_MOUSE,Mecp2,Methyl-CpG-binding protein 2 OS=Mus musculus OX=10090 GN=Mecp2 PE=1 SV=1,20,8.1,6.3,13.9,7.8,7.5,14.1,8.0,11.3,8.0,15.1,0.23087,1
sp|Q3U0S6|RAIN_MOUSE,Rasip1,Ras-interacting protein 1 OS=Mus musculus OX=10090 GN=Rasip1 PE=1 SV=3,1,8.9,8.3,7.0,12.6,10.6,10.2,11.7,9.3,11.4,10.0,0.37684,1
tr|E9QKE4|E9QKE4_MOUSE,Rab3gap2,Rab3 GTPase-activating protein non-catalytic subunit OS=Mus musculus OX=10090 GN=Rab3gap2 PE=1 SV=1,21,9.9,10.6,9.2,9.3,11.0,9.0,11.5,9.7,11.2,8.6,0.99346,1
sp|Q91VK4|ITM2C_MOUSE,Itm2c,Integral membrane protein 2C OS=Mus musculus OX=10090 GN=Itm2c PE=1 SV=2,5,10.8,11.4,6.7,11.0,9.3,9.3,11.6,8.9,11.3,9.7,0.76089,1
sp|Q4LDD4|ARAP1_MOUSE,Arap1,"Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1 OS=Mus musculus OX=10090 GN=Arap1 PE=1 SV=2",3,9.2,7.9,17.2,6.5,9.3,11.1,8.7,12.5,8.6,9.0,0.97644,1
sp|Q0KK55|KNDC1_MOUSE,Kndc1,Kinase non-catalytic C-lobe domain-containing protein 1 OS=Mus musculus OX=10090 GN=Kndc1 PE=1 SV=2,10,8.4,9.3,12.1,8.6,12.1,11.2,9.7,8.9,9.7,10.0,0.84476,1
sp|Q2EG98|PK1L3_MOUSE,Pkd1l3,Polycystic kidney disease protein 1-like 3 OS=Mus musculus OX=10090 GN=Pkd1l3 PE=1 SV=2,2,10.7,10.9,9.3,7.2,11.5,9.7,10.7,10.5,12.3,7.3,0.89664,1
sp|Q9Z1W9|STK39_MOUSE,Stk39,STE20/SPS1-related proline-alanine-rich protein kinase OS=Mus musculus OX=10090 GN=Stk39 PE=1 SV=1,17,8.6,9.3,12.2,8.6,12.7,10.1,9.9,9.3,9.9,9.3,0.56948,1
sp|Q6P9R2|OXSR1_MOUSE,Oxsr1,Serine/threonine-protein kinase OSR1 OS=Mus musculus OX=10090 GN=Oxsr1 PE=1 SV=1,7,10.2,10.7,10.1,9.2,9.4,10.8,9.8,10.5,9.8,9.5,0.60268,1
tr|B1AZ26|B1AZ26_MOUSE,Cobll1,Cordon-bleu protein-like 1 (Fragment) OS=Mus musculus OX=10090 GN=Cobll1 PE=1 SV=8,1,10.1,5.5,12.9,7.0,9.0,17.5,6.3,11.5,9.7,10.4,0.36459,1
sp|Q3UMF0|COBL1_MOUSE,Cobll1,Cordon-bleu protein-like 1 OS=Mus musculus OX=10090 GN=Cobll1 PE=1 SV=2,6,9.8,8.1,14.5,8.2,8.7,13.1,8.1,10.3,7.5,11.8,0.84682,1
sp|P35486|ODPA_MOUSE,Pdha1,"Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial OS=Mus musculus OX=10090 GN=Pdha1 PE=1 SV=1",36,9.3,9.9,10.1,11.3,10.5,9.5,9.5,9.6,9.7,10.4,0.24381,1
sp|Q505D7|OPA3_MOUSE,Opa3,Optic atrophy 3 protein homolog OS=Mus musculus OX=10090 GN=Opa3 PE=1 SV=1,2,8.5,10.6,7.9,10.6,9.1,8.9,9.1,11.7,9.9,13.7,0.24861,1
sp|Q8BWR2|PITH1_MOUSE,Pithd1,PITH domain-containing protein 1 OS=Mus musculus OX=10090 GN=Pithd1 PE=1 SV=1,11,9.0,10.7,9.0,8.2,13.0,10.4,9.9,10.4,10.4,8.9,0.98148,1
sp|Q6P9K8|CSKI1_MOUSE,Caskin1,Caskin-1 OS=Mus musculus OX=10090 GN=Caskin1 PE=1 SV=2,38,8.5,9.3,11.2,10.0,10.9,10.9,10.0,9.9,9.3,10.1,0.90925,1
sp|Q8VHK1|CSKI2_MOUSE,Caskin2,Caskin-2 OS=Mus musculus OX=10090 GN=Caskin2 PE=1 SV=3,1,9.4,9.5,11.6,8.9,9.4,11.6,10.6,10.5,9.6,9.0,0.46749,1
sp|Q9CQQ8|LSM7_MOUSE,Lsm7,U6 snRNA-associated Sm-like protein LSm7 OS=Mus musculus OX=10090 GN=Lsm7 PE=1 SV=1,4,9.6,8.8,11.7,9.0,9.4,10.7,9.7,11.2,9.6,10.2,0.35487,1
sp|Q80U49|C170B_MOUSE,Cep170b,Centrosomal protein of 170 kDa protein B OS=Mus musculus OX=10090 GN=Cep170b PE=1 SV=2,24,9.5,10.4,8.8,10.7,9.7,10.2,11.1,9.8,10.5,9.3,0.42646,1
sp|Q6A065|CE170_MOUSE,Cep170,Centrosomal protein of 170 kDa OS=Mus musculus OX=10090 GN=Cep170 PE=1 SV=2,30,9.3,9.7,11.0,9.6,10.3,10.5,10.8,9.8,9.5,9.5,0.98288,1
sp|P14685|PSMD3_MOUSE,Psmd3,26S proteasome non-ATPase regulatory subunit 3 OS=Mus musculus OX=10090 GN=Psmd3 PE=1 SV=3,23,10.4,10.7,8.9,10.1,10.7,9.2,10.3,9.8,11.0,9.1,0.61316,1
sp|P70670|NACAM_MOUSE,Naca,"Nascent polypeptide-associated complex subunit alpha, muscle-specific form OS=Mus musculus OX=10090 GN=Naca PE=1 SV=2",4,11.4,10.6,9.5,8.7,11.3,8.8,10.1,10.2,11.4,8.1,0.48223,1
sp|Q9R0H0|ACOX1_MOUSE,Acox1,Peroxisomal acyl-coenzyme A oxidase 1 OS=Mus musculus OX=10090 GN=Acox1 PE=1 SV=5,9,16.0,8.8,10.5,9.3,9.6,9.6,7.7,9.2,8.6,10.6,0.27593,1
sp|Q8K3X4|I2BPL_MOUSE,Irf2bpl,Interferon regulatory factor 2-binding protein-like OS=Mus musculus OX=10090 GN=Irf2bpl PE=1 SV=1,6,9.4,9.0,12.6,9.8,8.0,12.1,9.1,11.1,8.9,10.0,0.63730,1
sp|P04919|B3AT_MOUSE,Slc4a1,Band 3 anion transport protein OS=Mus musculus OX=10090 GN=Slc4a1 PE=1 SV=1,15,14.7,8.5,8.5,10.2,10.5,12.3,8.1,7.4,6.5,13.2,0.59878,1
sp|Q3UHL1|CAMKV_MOUSE,Camkv,CaM kinase-like vesicle-associated protein OS=Mus musculus OX=10090 GN=Camkv PE=1 SV=2,27,10.6,12.5,3.6,12.1,8.2,9.6,12.9,9.8,12.6,8.2,0.53439,1
sp|P28667|MRP_MOUSE,Marcksl1,MARCKS-related protein OS=Mus musculus OX=10090 GN=Marcksl1 PE=1 SV=2,6,10.9,11.2,9.2,10.2,11.4,13.0,7.8,9.4,6.1,10.9,0.41266,1
sp|Q78PY7|SND1_MOUSE,Snd1,Staphylococcal nuclease domain-containing protein 1 OS=Mus musculus OX=10090 GN=Snd1 PE=1 SV=1,28,9.8,10.7,9.5,10.4,10.4,9.7,10.1,10.1,9.9,9.5,0.28233,1
tr|Q3U4S0|Q3U4S0_MOUSE,Pank2,Pantothenate kinase 2 OS=Mus musculus OX=10090 GN=Pank2 PE=1 SV=1,4,12.0,10.0,8.4,10.3,10.4,9.4,10.7,8.2,10.8,9.8,0.54847,1
sp|Q99LJ0|CT2NL_MOUSE,Cttnbp2nl,CTTNBP2 N-terminal-like protein OS=Mus musculus OX=10090 GN=Cttnbp2nl PE=1 SV=1,4,8.9,10.4,8.9,9.4,10.3,10.9,10.8,11.5,9.6,9.2,0.16744,1
sp|Q8K4K6|PANK1_MOUSE,Pank1,Pantothenate kinase 1 OS=Mus musculus OX=10090 GN=Pank1 PE=1 SV=1,1,9.6,11.0,7.8,12.7,13.7,9.7,9.3,8.1,10.4,7.8,0.15392,1
sp|Q62468|VILI_MOUSE,Vil1,Villin-1 OS=Mus musculus OX=10090 GN=Vil1 PE=1 SV=3,1,80.7,2.2,0.2,2.7,2.3,1.6,2.1,2.2,2.9,3.0,0.38797,1
sp|O88398|AVIL_MOUSE,Avil,Advillin OS=Mus musculus OX=10090 GN=Avil PE=1 SV=2,1,4.2,2.3,10.0,3.9,27.4,8.3,3.2,3.8,2.3,34.7,0.91049,1
sp|Q80UJ7|RB3GP_MOUSE,Rab3gap1,Rab3 GTPase-activating protein catalytic subunit OS=Mus musculus OX=10090 GN=Rab3gap1 PE=1 SV=4,1,9.7,12.2,8.4,8.9,10.6,9.2,13.3,10.5,11.2,6.0,0.96378,1
tr|A0A1D5RLG3|A0A1D5RLG3_MOUSE,Rab3gap1,Rab3 GTPase-activating protein catalytic subunit OS=Mus musculus OX=10090 GN=Rab3gap1 PE=1 SV=1,23,9.8,10.7,9.5,9.5,11.1,9.2,10.8,9.9,10.9,8.5,0.66919,1
sp|Q64727|VINC_MOUSE,Vcl,Vinculin OS=Mus musculus OX=10090 GN=Vcl PE=1 SV=4,56,10.0,9.1,11.6,8.4,10.6,11.6,9.6,9.5,9.4,10.4,0.85163,1
sp|A3KMP2|TTC38_MOUSE,Ttc38,Tetratricopeptide repeat protein 38 OS=Mus musculus OX=10090 GN=Ttc38 PE=1 SV=2,4,14.2,8.9,8.2,7.6,11.2,8.8,10.8,9.0,11.6,9.8,0.98691,1
tr|Q91VA7|Q91VA7_MOUSE,Idh3b,"Isocitrate dehydrogenase [NAD] subunit, mitochondrial OS=Mus musculus OX=10090 GN=Idh3b PE=1 SV=1",29,9.5,9.9,10.3,11.3,10.7,8.8,9.6,9.7,10.0,10.3,0.15510,1
sp|Q9QXK3|COPG2_MOUSE,Copg2,Coatomer subunit gamma-2 OS=Mus musculus OX=10090 GN=Copg2 PE=1 SV=1,11,11.4,10.5,9.6,9.4,11.0,8.8,10.1,9.4,11.4,8.4,0.30004,1
sp|Q9QZE5|COPG1_MOUSE,Copg1,Coatomer subunit gamma-1 OS=Mus musculus OX=10090 GN=Copg1 PE=1 SV=1,20,10.7,10.5,9.9,9.6,11.0,9.4,9.7,9.7,10.4,9.2,0.08172,1
sp|Q9CR00|PSMD9_MOUSE,Psmd9,26S proteasome non-ATPase regulatory subunit 9 OS=Mus musculus OX=10090 GN=Psmd9 PE=1 SV=1,6,8.7,10.6,10.2,9.3,9.3,11.8,10.5,10.6,8.9,10.1,0.22503,1
sp|A2APV2|FMNL2_MOUSE,Fmnl2,Formin-like protein 2 OS=Mus musculus OX=10090 GN=Fmnl2 PE=1 SV=2,16,8.2,9.0,10.8,8.3,12.1,10.2,10.3,9.7,11.0,10.4,0.48187,1
tr|A0A1W2P6X3|A0A1W2P6X3_MOUSE,Fmnl1,Formin-like protein 1 OS=Mus musculus OX=10090 GN=Fmnl1 PE=1 SV=1,9,10.5,10.7,8.6,11.1,9.8,8.7,10.7,9.5,11.9,8.5,0.69518,1
tr|A2AB60|A2AB60_MOUSE,Fmnl1,"Formin-like 1, isoform CRA_c OS=Mus musculus OX=10090 GN=Fmnl1 PE=1 SV=1",2,9.8,10.5,8.6,12.1,7.5,10.8,9.8,9.4,12.1,9.4,0.53416,1
sp|Q8BKZ9|ODPX_MOUSE,Pdhx,"Pyruvate dehydrogenase protein X component, mitochondrial OS=Mus musculus OX=10090 GN=Pdhx PE=1 SV=1",19,8.6,9.7,11.1,11.5,9.5,10.5,9.3,9.7,9.0,11.1,0.80242,1
tr|E9Q4M2|E9Q4M2_MOUSE,Lipe,Hormone-sensitive lipase OS=Mus musculus OX=10090 GN=Lipe PE=1 SV=1,5,15.6,8.6,8.8,7.8,11.0,10.1,9.3,9.0,9.7,9.9,0.63430,1
sp|Q9ERK4|XPO2_MOUSE,Cse1l,Exportin-2 OS=Mus musculus OX=10090 GN=Cse1l PE=1 SV=1,31,10.2,10.3,10.5,9.8,10.5,9.2,9.7,9.8,10.6,9.4,0.11859,1
tr|F8WGF2|F8WGF2_MOUSE,Nos1,"Nitric oxide synthase, brain OS=Mus musculus OX=10090 GN=Nos1 PE=1 SV=1",24,8.7,8.5,12.8,6.2,12.2,12.3,9.7,10.7,8.4,10.4,0.67069,1
sp|P01029|CO4B_MOUSE,C4b,Complement C4-B OS=Mus musculus OX=10090 GN=C4b PE=1 SV=3,6,13.3,9.4,8.7,4.9,8.0,11.8,13.1,9.0,11.1,10.6,0.18764,1
sp|Q8VDJ3|VIGLN_MOUSE,Hdlbp,Vigilin OS=Mus musculus OX=10090 GN=Hdlbp PE=1 SV=1,38,9.7,9.9,10.8,10.2,10.4,9.9,9.7,9.7,9.5,10.0,0.08695,1
sp|Q8BP00|IQCB1_MOUSE,Iqcb1,IQ calmodulin-binding motif-containing protein 1 OS=Mus musculus OX=10090 GN=Iqcb1 PE=1 SV=2,5,9.6,11.3,9.1,8.2,12.7,8.3,11.8,9.3,11.4,8.3,0.73710,1
sp|Q61233|PLSL_MOUSE,Lcp1,Plastin-2 OS=Mus musculus OX=10090 GN=Lcp1 PE=1 SV=4,17,9.7,9.1,10.8,8.8,10.9,11.2,8.0,9.5,8.4,13.5,0.84539,1
tr|B1AX58|B1AX58_MOUSE,Pls3,Plastin-3 OS=Mus musculus OX=10090 GN=Pls3 PE=1 SV=1,30,9.0,9.2,11.4,9.2,11.5,10.3,9.7,9.5,9.6,10.7,0.82863,1
sp|Q3V0K9|PLSI_MOUSE,Pls1,Plastin-1 OS=Mus musculus OX=10090 GN=Pls1 PE=1 SV=1,10,9.4,8.1,10.8,7.1,12.8,10.1,10.7,10.1,10.8,10.2,0.51436,1
sp|Q6ZPS6|AKIB1_MOUSE,Ankib1,Ankyrin repeat and IBR domain-containing protein 1 OS=Mus musculus OX=10090 GN=Ankib1 PE=1 SV=2,3,9.9,10.2,9.8,9.0,10.4,9.8,11.6,10.4,10.2,8.8,0.57325,1
sp|Q9CPV4|GLOD4_MOUSE,Glod4,Glyoxalase domain-containing protein 4 OS=Mus musculus OX=10090 GN=Glod4 PE=1 SV=1,23,9.8,7.5,10.5,9.3,10.6,10.4,10.8,10.3,10.5,10.4,0.17217,1
sp|Q9WUA3|PFKAP_MOUSE,Pfkp,"ATP-dependent 6-phosphofructokinase, platelet type OS=Mus musculus OX=10090 GN=Pfkp PE=1 SV=1",50,9.9,10.7,8.2,11.2,10.5,8.5,10.6,9.3,11.2,9.8,0.79470,1
sp|P47857|PFKAM_MOUSE,Pfkm,"ATP-dependent 6-phosphofructokinase, muscle type OS=Mus musculus OX=10090 GN=Pfkm PE=1 SV=3",42,9.4,9.7,10.7,10.0,10.2,9.5,9.7,10.3,10.2,10.2,0.98420,1
sp|P12382|PFKAL_MOUSE,Pfkl,"ATP-dependent 6-phosphofructokinase, liver type OS=Mus musculus OX=10090 GN=Pfkl PE=1 SV=4",29,10.2,10.7,7.2,12.9,9.4,9.2,10.0,9.0,10.7,10.7,0.88645,1
tr|A0A0A0MQ92|A0A0A0MQ92_MOUSE,Tenm2,Teneurin-2 OS=Mus musculus OX=10090 GN=Tenm2 PE=1 SV=1,16,9.9,10.0,7.6,11.3,10.6,10.3,10.4,8.8,11.9,9.3,0.73133,1
sp|Q9WTS6|TEN3_MOUSE,Tenm3,Teneurin-3 OS=Mus musculus OX=10090 GN=Tenm3 PE=1 SV=1,3,10.8,10.9,7.2,9.6,12.0,9.6,11.2,9.9,11.7,7.0,0.83839,1
sp|Q3UHK6|TEN4_MOUSE,Tenm4,Teneurin-4 OS=Mus musculus OX=10090 GN=Tenm4 PE=1 SV=2,19,10.7,12.0,5.9,11.4,10.2,9.1,11.4,9.5,11.5,8.1,0.94095,1
sp|Q9WTS4|TEN1_MOUSE,Tenm1,Teneurin-1 OS=Mus musculus OX=10090 GN=Tenm1 PE=1 SV=1,8,10.3,11.6,7.8,9.6,9.7,10.5,10.7,10.7,9.8,9.2,0.61474,1
sp|Q9ESW4|AGK_MOUSE,Agk,"Acylglycerol kinase, mitochondrial OS=Mus musculus OX=10090 GN=Agk PE=1 SV=1",18,10.2,10.8,9.4,11.3,9.9,8.9,9.9,10.1,10.5,9.0,0.20007,1
sp|Q62407|SPEG_MOUSE,Speg,Striated muscle-specific serine/threonine-protein kinase OS=Mus musculus OX=10090 GN=Speg PE=1 SV=2,2,10.1,12.8,5.9,11.8,8.3,8.3,12.8,11.0,12.0,6.9,0.80236,1
sp|P21107|TPM3_MOUSE,Tpm3,Tropomyosin alpha-3 chain OS=Mus musculus OX=10090 GN=Tpm3 PE=1 SV=3,9,10.2,10.2,8.9,9.3,9.9,10.1,11.9,9.1,11.4,9.0,0.39750,1
tr|F8WID5|F8WID5_MOUSE,Tpm1,Tropomyosin alpha-1 chain OS=Mus musculus OX=10090 GN=Tpm1 PE=1 SV=1,27,9.2,10.0,9.5,10.0,9.1,12.4,10.5,9.6,8.7,10.9,0.25584,1
tr|A2AIM4|A2AIM4_MOUSE,Tpm2,Tropomyosin beta chain OS=Mus musculus OX=10090 GN=Tpm2 PE=1 SV=1,8,8.3,7.5,12.0,8.8,9.4,13.9,12.3,9.3,7.1,11.4,0.29109,1
sp|P58771|TPM1_MOUSE,Tpm1,Tropomyosin alpha-1 chain OS=Mus musculus OX=10090 GN=Tpm1 PE=1 SV=1,3,9.0,8.6,10.1,10.2,9.8,10.8,13.6,8.7,8.7,10.5,0.38481,1
sp|P58774|TPM2_MOUSE,Tpm2,Tropomyosin beta chain OS=Mus musculus OX=10090 GN=Tpm2 PE=1 SV=1,1,8.9,9.9,12.2,7.9,9.8,12.0,11.3,9.2,8.7,10.2,0.58391,1
tr|E9Q448|E9Q448_MOUSE,Tpm1,Tropomyosin alpha-1 chain OS=Mus musculus OX=10090 GN=Tpm1 PE=1 SV=1,2,11.8,9.0,9.6,8.9,9.7,12.1,9.6,9.3,10.0,10.0,0.58451,1
sp|Q6IRU2|TPM4_MOUSE,Tpm4,Tropomyosin alpha-4 chain OS=Mus musculus OX=10090 GN=Tpm4 PE=1 SV=3,9,8.7,9.4,12.4,8.2,9.0,12.1,9.7,10.2,8.3,11.9,0.40706,1
tr|E9Q7Q3|E9Q7Q3_MOUSE,Tpm3,Tropomyosin alpha-3 chain OS=Mus musculus OX=10090 GN=Tpm3 PE=1 SV=1,6,9.4,9.7,7.4,12.2,7.9,12.1,9.8,8.3,8.9,14.3,0.35420,1
tr|D3Z2H9|D3Z2H9_MOUSE,Tpm3-rs7,"Tropomyosin 3, related sequence 7 OS=Mus musculus OX=10090 GN=Tpm3-rs7 PE=3 SV=1",3,10.1,10.9,6.7,11.8,8.1,12.5,10.4,10.7,8.8,10.0,0.41223,1
tr|G5E8R0|G5E8R0_MOUSE,Tpm1,"Tropomyosin 1, alpha, isoform CRA_i OS=Mus musculus OX=10090 GN=Tpm1 PE=1 SV=1",9,8.8,8.9,9.8,12.0,8.7,11.4,10.0,8.5,9.1,12.7,0.48273,1
sp|Q7TMK6|HOOK2_MOUSE,Hook2,Protein Hook homolog 2 OS=Mus musculus OX=10090 GN=Hook2 PE=1 SV=3,1,8.5,9.8,14.0,6.4,10.2,14.6,8.0,10.4,6.8,11.4,0.80118,1
sp|P55264|ADK_MOUSE,Adk,Adenosine kinase OS=Mus musculus OX=10090 GN=Adk PE=1 SV=2,12,9.3,7.8,10.7,11.1,9.0,12.0,8.1,9.6,8.1,14.1,0.56872,1
sp|Q9R1C6|DGKE_MOUSE,Dgke,Diacylglycerol kinase epsilon OS=Mus musculus OX=10090 GN=Dgke PE=1 SV=1,6,9.4,10.7,10.4,9.5,10.0,9.5,9.7,11.3,10.8,8.9,0.95782,1
sp|Q9WVE8|PACN2_MOUSE,Pacsin2,Protein kinase C and casein kinase substrate in neurons protein 2 OS=Mus musculus OX=10090 GN=Pacsin2 PE=1 SV=1,17,9.5,10.1,10.0,10.4,10.0,10.8,9.9,10.0,9.3,10.0,0.95295,1
tr|A0A338P6P7|A0A338P6P7_MOUSE,Pacsin2,Protein kinase C and casein kinase substrate in neurons protein 2 (Fragment) OS=Mus musculus OX=10090 GN=Pacsin2 PE=1 SV=1,2,9.5,6.7,14.0,10.7,8.1,13.6,7.1,7.9,7.1,15.3,0.86578,1
sp|Q61644|PACN1_MOUSE,Pacsin1,Protein kinase C and casein kinase substrate in neurons protein 1 OS=Mus musculus OX=10090 GN=Pacsin1 PE=1 SV=1,46,9.4,10.8,8.3,11.3,9.0,10.1,11.1,10.1,10.3,9.5,0.49257,1
sp|Q920N7|SYT12_MOUSE,Syt12,Synaptotagmin-12 OS=Mus musculus OX=10090 GN=Syt12 PE=1 SV=1,11,10.8,9.6,14.7,8.4,8.1,9.5,9.3,11.9,9.6,8.1,0.65189,1
sp|Q9CWK8|SNX2_MOUSE,Snx2,Sorting nexin-2 OS=Mus musculus OX=10090 GN=Snx2 PE=1 SV=2,15,9.5,9.8,10.6,11.5,9.2,10.4,8.9,10.1,8.9,11.0,0.65348,1
tr|Q6NZD2|Q6NZD2_MOUSE,Snx1,Sorting nexin-1 OS=Mus musculus OX=10090 GN=Snx1 PE=1 SV=1,19,9.5,9.8,9.9,9.4,10.6,10.1,10.4,10.1,10.3,9.9,0.20464,1
sp|Q01065|PDE1B_MOUSE,Pde1b,"Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1B OS=Mus musculus OX=10090 GN=Pde1b PE=1 SV=2",22,11.8,13.5,6.0,9.1,8.4,8.0,11.8,12.0,11.0,8.6,0.73949,1
tr|A0A0N4SWG4|A0A0N4SWG4_MOUSE,Pde1c,Phosphodiesterase OS=Mus musculus OX=10090 GN=Pde1c PE=1 SV=1,3,11.0,12.0,9.9,7.2,8.3,8.6,11.8,11.6,10.9,8.6,0.60125,1
