,,,,Scaled Abundance (Sum of each row=100),,,,,,,,,,,
Protein.Id,Gene.Symbol,Description,Number.of.peptides,Young 1,Young 2,Young 3,Young 4,Young 5,Old 1,Old 2,Old 3,Old 4,Old 5,t.pvalue,t.qvalue
tr|A2A848|A2A848_MOUSE,Acox1,Peroxisomal acyl-coenzyme A oxidase 1 (Fragment) OS=Mus musculus OX=10090 GN=Acox1 PE=1 SV=1,5,10.8,8.0,8.2,10.5,11.3,12.9,8.7,11.9,8.4,9.3,0.69281,0.88285
sp|E9Q1P8|I2BP2_MOUSE,Irf2bp2,Interferon regulatory factor 2-binding protein 2 OS=Mus musculus OX=10090 GN=Irf2bp2 PE=1 SV=1,2,8.0,12.8,9.2,10.3,11.3,10.4,8.5,10.9,9.3,9.2,0.51461,0.84843
sp|Q8K3X4|I2BPL_MOUSE,Irf2bpl,Interferon regulatory factor 2-binding protein-like OS=Mus musculus OX=10090 GN=Irf2bpl PE=1 SV=1,1,9.0,13.2,10.7,10.6,9.1,8.2,9.5,8.0,11.9,9.8,0.34304,0.81161
sp|P04919|B3AT_MOUSE,Slc4a1,Band 3 anion transport protein OS=Mus musculus OX=10090 GN=Slc4a1 PE=1 SV=1,17,9.0,8.7,8.4,11.7,12.6,12.5,11.4,8.5,6.8,10.3,0.89503,0.90685
sp|P28667|MRP_MOUSE,Marcksl1,MARCKS-related protein OS=Mus musculus OX=10090 GN=Marcksl1 PE=1 SV=2,1,8.4,11.7,11.0,8.4,8.4,9.2,8.2,7.9,14.8,11.9,0.59663,0.86649
sp|Q78PY7|SND1_MOUSE,Snd1,Staphylococcal nuclease domain-containing protein 1 OS=Mus musculus OX=10090 GN=Snd1 PE=1 SV=1,15,9.9,9.6,10.2,9.5,11.4,9.7,9.7,9.3,10.2,10.6,0.60267,0.86765
sp|Q8K4K6|PANK1_MOUSE,Pank1,Pantothenate kinase 1 OS=Mus musculus OX=10090 GN=Pank1 PE=1 SV=1,1,7.9,11.0,11.3,10.9,9.3,10.3,9.7,9.7,10.8,9.2,0.85171,0.90258
sp|Q64727|VINC_MOUSE,Vcl,Vinculin OS=Mus musculus OX=10090 GN=Vcl PE=1 SV=4,57,8.9,11.1,10.1,10.4,9.4,9.9,9.5,10.5,10.2,9.9,0.93875,0.91080
sp|A3KMP2|TTC38_MOUSE,Ttc38,Tetratricopeptide repeat protein 38 OS=Mus musculus OX=10090 GN=Ttc38 PE=1 SV=2,13,10.4,9.3,9.6,10.2,10.7,9.7,9.9,10.3,10.3,9.4,0.76462,0.89267
tr|Q91VA7|Q91VA7_MOUSE,Idh3b,"Isocitrate dehydrogenase [NAD] subunit, mitochondrial OS=Mus musculus OX=10090 GN=Idh3b PE=1 SV=1",42,11.7,8.9,10.5,9.8,9.9,10.1,10.1,10.0,9.4,9.4,0.50853,0.84690
sp|Q9QXK3|COPG2_MOUSE,Copg2,Coatomer subunit gamma-2 OS=Mus musculus OX=10090 GN=Copg2 PE=1 SV=1,7,9.8,9.4,11.0,9.7,10.2,10.0,9.4,9.0,9.8,11.8,0.99552,0.91546
sp|Q9QZE5|COPG1_MOUSE,Copg1,Coatomer subunit gamma-1 OS=Mus musculus OX=10090 GN=Copg1 PE=1 SV=1,12,10.0,11.5,10.6,9.7,9.5,9.6,9.4,8.9,10.5,10.4,0.33014,0.80810
sp|Q9CR00|PSMD9_MOUSE,Psmd9,26S proteasome non-ATPase regulatory subunit 9 OS=Mus musculus OX=10090 GN=Psmd9 PE=1 SV=1,8,10.1,10.2,9.4,10.4,9.7,9.6,10.2,10.3,10.7,9.4,0.72885,0.88800
sp|Q6ZPF4|FMNL3_MOUSE,Fmnl3,Formin-like protein 3 OS=Mus musculus OX=10090 GN=Fmnl3 PE=1 SV=2,1,9.6,7.9,11.4,9.0,8.2,12.5,11.5,9.2,9.6,11.2,0.11226,0.69685
sp|Q8BKZ9|ODPX_MOUSE,Pdhx,"Pyruvate dehydrogenase protein X component, mitochondrial OS=Mus musculus OX=10090 GN=Pdhx PE=1 SV=1",23,12.0,10.1,9.6,11.0,9.1,8.3,9.9,10.7,10.5,8.9,0.35670,0.81508
tr|E9Q4M2|E9Q4M2_MOUSE,Lipe,Hormone-sensitive lipase OS=Mus musculus OX=10090 GN=Lipe PE=1 SV=1,2,10.6,8.9,8.2,10.6,10.9,14.8,8.1,8.7,7.5,11.7,0.84384,0.90176
sp|Q9ERK4|XPO2_MOUSE,Cse1l,Exportin-2 OS=Mus musculus OX=10090 GN=Cse1l PE=1 SV=1,12,11.0,9.8,11.3,9.6,9.5,10.4,9.8,9.2,8.6,11.0,0.44416,0.83268
sp|P01029|CO4B_MOUSE,C4b,Complement C4-B OS=Mus musculus OX=10090 GN=C4b PE=1 SV=3,12,11.6,14.5,14.0,6.9,9.1,8.7,11.4,6.5,7.5,9.7,0.19395,0.74773
sp|Q8VDJ3|VIGLN_MOUSE,Hdlbp,Vigilin OS=Mus musculus OX=10090 GN=Hdlbp PE=1 SV=1,33,9.5,10.6,10.2,9.9,10.9,9.5,9.2,9.9,10.1,10.2,0.19123,0.74581
sp|Q61233|PLSL_MOUSE,Lcp1,Plastin-2 OS=Mus musculus OX=10090 GN=Lcp1 PE=1 SV=4,8,9.5,11.1,10.0,8.0,6.8,9.6,11.5,8.0,14.9,10.6,0.22646,0.76769
tr|B1AX58|B1AX58_MOUSE,Pls3,Plastin-3 OS=Mus musculus OX=10090 GN=Pls3 PE=1 SV=1,18,9.3,11.6,10.9,9.0,8.5,9.4,10.4,9.0,10.8,11.1,0.70699,0.88493
sp|Q9CPV4|GLOD4_MOUSE,Glod4,Glyoxalase domain-containing protein 4 OS=Mus musculus OX=10090 GN=Glod4 PE=1 SV=1,28,10.1,9.7,10.0,10.0,9.5,9.9,10.2,10.3,10.3,9.9,0.12074,0.70418
sp|Q9WUA3|PFKAP_MOUSE,Pfkp,"ATP-dependent 6-phosphofructokinase, platelet type OS=Mus musculus OX=10090 GN=Pfkp PE=1 SV=1",18,10.7,11.5,12.9,8.9,8.7,8.3,9.2,7.2,12.4,10.3,0.39824,0.82431
sp|P47857|PFKAM_MOUSE,Pfkm,"ATP-dependent 6-phosphofructokinase, muscle type OS=Mus musculus OX=10090 GN=Pfkm PE=1 SV=3",41,10.9,8.6,10.4,10.4,11.0,10.3,9.4,10.1,9.6,9.3,0.36017,0.81593
sp|P12382|PFKAL_MOUSE,Pfkl,"ATP-dependent 6-phosphofructokinase, liver type OS=Mus musculus OX=10090 GN=Pfkl PE=1 SV=4",17,10.7,8.5,9.7,10.0,11.0,11.2,9.3,9.3,9.6,10.7,0.91758,0.90893
sp|Q9ESW4|AGK_MOUSE,Agk,"Acylglycerol kinase, mitochondrial OS=Mus musculus OX=10090 GN=Agk PE=1 SV=1",10,10.9,8.6,10.4,10.9,11.3,10.2,10.1,9.1,9.0,9.6,0.18147,0.73861
sp|Q62407|SPEG_MOUSE,Speg,Striated muscle-specific serine/threonine-protein kinase OS=Mus musculus OX=10090 GN=Speg PE=1 SV=2,44,10.5,10.4,10.3,10.6,11.0,9.6,9.0,10.3,9.3,9.0,0.00590,0.29133
sp|P21107|TPM3_MOUSE,Tpm3,Tropomyosin alpha-3 chain OS=Mus musculus OX=10090 GN=Tpm3 PE=1 SV=3,2,8.0,12.5,10.1,11.1,9.7,9.0,9.5,8.9,10.3,10.9,0.53561,0.85351
tr|F8WID5|F8WID5_MOUSE,Tpm1,Tropomyosin alpha-1 chain OS=Mus musculus OX=10090 GN=Tpm1 PE=1 SV=1,52,9.4,10.5,9.3,10.3,10.4,8.8,9.6,10.8,11.1,9.9,0.89401,0.90676
tr|A2AIM4|A2AIM4_MOUSE,Tpm2,Tropomyosin beta chain OS=Mus musculus OX=10090 GN=Tpm2 PE=1 SV=1,8,6.3,26.0,9.3,7.8,5.8,7.2,7.4,8.3,8.3,13.7,0.63083,0.87280
sp|P58771|TPM1_MOUSE,Tpm1,Tropomyosin alpha-1 chain OS=Mus musculus OX=10090 GN=Tpm1 PE=1 SV=1,20,8.8,10.4,10.2,10.1,9.5,9.3,9.2,10.4,11.0,11.0,0.44671,0.83310
sp|P58774|TPM2_MOUSE,Tpm2,Tropomyosin beta chain OS=Mus musculus OX=10090 GN=Tpm2 PE=1 SV=1,2,7.7,22.0,16.7,7.7,3.9,6.1,10.7,5.2,6.8,13.3,0.42420,0.82925
tr|E9Q448|E9Q448_MOUSE,Tpm1,Tropomyosin alpha-1 chain OS=Mus musculus OX=10090 GN=Tpm1 PE=1 SV=1,3,7.0,11.4,8.7,11.8,9.8,9.2,10.6,10.0,9.6,12.0,0.59935,0.86701
sp|Q6IRU2|TPM4_MOUSE,Tpm4,Tropomyosin alpha-4 chain OS=Mus musculus OX=10090 GN=Tpm4 PE=1 SV=3,11,7.6,12.4,9.2,11.6,8.0,8.4,10.9,9.7,10.7,11.6,0.66428,0.87843
tr|E9Q7Q3|E9Q7Q3_MOUSE,Tpm3,Tropomyosin alpha-3 chain OS=Mus musculus OX=10090 GN=Tpm3 PE=1 SV=1,3,7.9,12.7,9.2,10.3,8.2,9.6,10.8,9.4,10.6,11.4,0.50958,0.84717
tr|D3Z2H9|D3Z2H9_MOUSE,Tpm3-rs7,"Tropomyosin 3, related sequence 7 OS=Mus musculus OX=10090 GN=Tpm3-rs7 PE=3 SV=1",2,7.2,13.4,9.3,10.8,7.9,8.7,9.2,11.1,11.0,11.3,0.67378,0.87994
tr|G5E8R0|G5E8R0_MOUSE,Tpm1,"Tropomyosin 1, alpha, isoform CRA_i OS=Mus musculus OX=10090 GN=Tpm1 PE=1 SV=1",1,7.2,11.7,9.4,10.4,8.9,10.2,10.6,9.3,11.1,11.2,0.29361,0.79670
sp|Q7TMK6|HOOK2_MOUSE,Hook2,Protein Hook homolog 2 OS=Mus musculus OX=10090 GN=Hook2 PE=1 SV=3,1,4.9,28.2,9.7,7.8,4.5,7.3,6.0,8.3,7.2,16.0,0.68635,0.88188
sp|Q8BFW4|TRI65_MOUSE,Trim65,Tripartite motif-containing protein 65 OS=Mus musculus OX=10090 GN=Trim65 PE=1 SV=1,1,10.5,11.0,9.7,10.3,9.4,11.0,9.6,12.5,6.7,9.1,0.72040,0.88683
sp|P55264|ADK_MOUSE,Adk,Adenosine kinase OS=Mus musculus OX=10090 GN=Adk PE=1 SV=2,10,10.9,8.2,10.9,9.8,11.1,10.3,10.2,9.1,10.1,9.6,0.58681,0.86456
sp|Q9R1C6|DGKE_MOUSE,Dgke,Diacylglycerol kinase epsilon OS=Mus musculus OX=10090 GN=Dgke PE=1 SV=1,1,9.6,11.3,10.2,9.8,9.7,12.2,8.2,10.1,9.1,9.8,0.76495,0.89271
sp|Q8BHC9|FUT11_MOUSE,Fut11,"Alpha-(1,3)-fucosyltransferase 11 OS=Mus musculus OX=10090 GN=Fut11 PE=1 SV=1",1,10.4,8.2,9.6,10.5,9.8,9.9,11.2,9.2,11.7,9.6,0.38786,0.82217
sp|Q9WVE8|PACN2_MOUSE,Pacsin2,Protein kinase C and casein kinase substrate in neurons protein 2 OS=Mus musculus OX=10090 GN=Pacsin2 PE=1 SV=1,17,10.6,10.4,9.4,10.5,9.3,9.7,9.8,10.9,10.2,9.2,0.85141,0.90255
sp|Q9CWK8|SNX2_MOUSE,Snx2,Sorting nexin-2 OS=Mus musculus OX=10090 GN=Snx2 PE=1 SV=2,7,9.1,12.6,9.9,10.0,8.5,9.7,9.5,10.2,10.2,10.2,0.93138,0.91016
tr|Q6NZD2|Q6NZD2_MOUSE,Snx1,Sorting nexin-1 OS=Mus musculus OX=10090 GN=Snx1 PE=1 SV=1,2,8.8,11.4,10.9,10.1,9.2,8.5,9.9,10.0,10.7,10.5,0.80711,0.89774
tr|A0A0N4SWG4|A0A0N4SWG4_MOUSE,Pde1c,Phosphodiesterase OS=Mus musculus OX=10090 GN=Pde1c PE=1 SV=1,1,12.6,13.2,11.3,11.2,12.6,5.7,6.1,10.4,10.9,6.1,0.01603,0.41429
tr|E9PWQ3|E9PWQ3_MOUSE,Col6a3,"Collagen, type VI, alpha 3 OS=Mus musculus OX=10090 GN=Col6a3 PE=1 SV=2",60,9.2,12.2,8.8,10.2,9.1,10.2,9.7,8.9,10.4,11.4,0.77979,0.89454
tr|A0A087WS16|A0A087WS16_MOUSE,Col6a3,"Collagen, type VI, alpha 3 OS=Mus musculus OX=10090 GN=Col6a3 PE=1 SV=1",2,10.8,8.6,10.8,8.8,12.3,9.5,10.3,7.3,9.0,12.7,0.67553,0.88021
sp|Q3UCV8|OTUL_MOUSE,Otulin,Ubiquitin thioesterase otulin OS=Mus musculus OX=10090 GN=Otulin PE=1 SV=1,4,9.9,10.5,9.7,11.5,9.3,8.8,10.9,8.9,10.8,9.6,0.51410,0.84831
sp|Q5U3K5|RABL6_MOUSE,Rabl6,Rab-like protein 6 OS=Mus musculus OX=10090 GN=Rabl6 PE=1 SV=2,1,8.9,8.3,11.4,10.0,11.3,10.1,11.3,8.7,9.1,10.9,0.97955,0.91420
sp|Q5DTJ9|MYPN_MOUSE,Mypn,Myopalladin OS=Mus musculus OX=10090 GN=Mypn PE=1 SV=2,18,10.0,10.2,10.9,10.3,9.6,9.4,10.2,9.1,10.6,9.7,0.24373,0.77645
sp|Q9ET54|PALLD_MOUSE,Palld,Palladin OS=Mus musculus OX=10090 GN=Palld PE=1 SV=2,15,9.7,11.1,10.7,10.1,10.2,9.4,8.8,9.7,10.2,10.1,0.08147,0.66072
sp|Q60931|VDAC3_MOUSE,Vdac3,Voltage-dependent anion-selective channel protein 3 OS=Mus musculus OX=10090 GN=Vdac3 PE=1 SV=1,28,10.2,8.8,9.8,9.8,10.3,11.5,9.9,10.7,9.5,9.5,0.38669,0.82193
sp|Q60932|VDAC1_MOUSE,Vdac1,Voltage-dependent anion-selective channel protein 1 OS=Mus musculus OX=10090 GN=Vdac1 PE=1 SV=3,57,10.0,8.6,9.7,10.0,10.3,11.2,9.9,10.5,9.6,10.2,0.18642,0.74230
tr|E9QMK9|E9QMK9_MOUSE,Dglucy,"D-glutamate cyclase, mitochondrial OS=Mus musculus OX=10090 GN=Dglucy PE=1 SV=1",16,10.3,9.0,10.0,10.4,11.2,10.7,9.6,10.0,9.8,8.9,0.47284,0.83722
tr|A0JNY3|A0JNY3_MOUSE,Gphn,Molybdopterin molybdenumtransferase OS=Mus musculus OX=10090 GN=Gphn PE=1 SV=1,8,8.9,9.9,10.7,10.0,10.3,9.4,9.5,9.5,10.9,10.9,0.87158,0.90459
tr|D3Z3Q3|D3Z3Q3_MOUSE,Smtn,Smoothelin OS=Mus musculus OX=10090 GN=Smtn PE=1 SV=1,4,8.7,18.5,8.9,9.7,9.1,7.6,7.3,8.9,8.7,12.6,0.39287,0.82322
tr|D3YVS1|D3YVS1_MOUSE,Smtn,Smoothelin OS=Mus musculus OX=10090 GN=Smtn PE=1 SV=1,1,13.7,7.7,7.7,10.5,10.9,12.0,8.3,10.1,8.1,10.9,0.87395,0.90482
sp|P42232|STA5B_MOUSE,Stat5b,Signal transducer and activator of transcription 5B OS=Mus musculus OX=10090 GN=Stat5b PE=1 SV=1,2,9.8,11.8,10.4,9.8,11.7,9.6,7.8,10.1,10.1,9.1,0.05757,0.61601
sp|P52633|STAT6_MOUSE,Stat6,Signal transducer and transcription activator 6 OS=Mus musculus OX=10090 GN=Stat6 PE=1 SV=2,1,9.0,9.8,11.5,11.0,11.2,10.6,8.2,9.7,8.1,11.1,0.25614,0.78212
sp|P42230|STA5A_MOUSE,Stat5a,Signal transducer and activator of transcription 5A OS=Mus musculus OX=10090 GN=Stat5a PE=1 SV=1,4,11.0,8.6,11.5,10.0,10.6,10.5,9.8,9.6,8.2,10.3,0.33787,0.81024
sp|Q9CQN1|TRAP1_MOUSE,Trap1,"Heat shock protein 75 kDa, mitochondrial OS=Mus musculus OX=10090 GN=Trap1 PE=1 SV=1",20,11.2,8.8,10.7,10.1,10.7,9.9,10.6,9.3,9.0,9.7,0.27209,0.78875
sp|P11499|HS90B_MOUSE,Hsp90ab1,Heat shock protein HSP 90-beta OS=Mus musculus OX=10090 GN=Hsp90ab1 PE=1 SV=3,28,11.1,9.4,10.7,10.5,10.2,9.5,9.7,9.0,10.6,9.4,0.08476,0.66531
sp|P07901|HS90A_MOUSE,Hsp90aa1,Heat shock protein HSP 90-alpha OS=Mus musculus OX=10090 GN=Hsp90aa1 PE=1 SV=4,37,10.8,11.1,11.2,9.8,9.5,8.9,9.6,8.1,10.8,10.2,0.14465,0.72078
sp|P08113|ENPL_MOUSE,Hsp90b1,Endoplasmin OS=Mus musculus OX=10090 GN=Hsp90b1 PE=1 SV=2,36,10.4,10.7,10.8,10.1,9.9,8.9,9.4,8.6,10.8,10.3,0.13680,0.71589
sp|P07724|ALBU_MOUSE,Alb,Serum albumin OS=Mus musculus OX=10090 GN=Alb PE=1 SV=3,59,8.5,8.4,7.6,11.4,11.0,8.9,14.3,11.8,9.0,9.0,0.38732,0.82206
tr|A0A0R4J124|A0A0R4J124_MOUSE,Srpk2,SRSF protein kinase 2 OS=Mus musculus OX=10090 GN=Srpk2 PE=1 SV=1,1,9.4,9.8,12.3,8.9,9.8,9.6,9.8,9.0,10.3,11.0,0.85949,0.90337
sp|O70551|SRPK1_MOUSE,Srpk1,SRSF protein kinase 1 OS=Mus musculus OX=10090 GN=Srpk1 PE=1 SV=2,1,10.4,10.8,9.3,9.9,10.8,7.9,11.0,10.1,9.7,10.1,0.42910,0.83012
sp|Q8C7H1|MMAA_MOUSE,Mmaa,"Methylmalonic aciduria type A homolog, mitochondrial OS=Mus musculus OX=10090 GN=Mmaa PE=1 SV=1",11,12.0,8.7,10.1,10.7,10.7,9.7,9.7,9.8,9.1,9.4,0.16415,0.73111
sp|P17426|AP2A1_MOUSE,Ap2a1,AP-2 complex subunit alpha-1 OS=Mus musculus OX=10090 GN=Ap2a1 PE=1 SV=1,19,10.6,9.8,10.6,9.7,10.1,10.1,9.7,9.1,9.8,10.4,0.29338,0.79663
sp|P17427|AP2A2_MOUSE,Ap2a2,AP-2 complex subunit alpha-2 OS=Mus musculus OX=10090 GN=Ap2a2 PE=1 SV=2,15,10.4,10.4,10.5,10.0,10.1,9.8,9.7,9.3,9.2,10.5,0.05675,0.61407
sp|O35855|BCAT2_MOUSE,Bcat2,"Branched-chain-amino-acid aminotransferase, mitochondrial OS=Mus musculus OX=10090 GN=Bcat2 PE=1 SV=2",22,10.4,8.0,8.9,9.6,11.0,11.1,11.0,10.4,9.2,10.4,0.24076,0.77502
sp|Q8CHT0|AL4A1_MOUSE,Aldh4a1,"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Aldh4a1 PE=1 SV=3",31,10.1,8.1,9.7,9.5,10.8,10.3,10.4,11.0,10.0,10.2,0.18219,0.73910
sp|Q3UMT1|PP12C_MOUSE,Ppp1r12c,Protein phosphatase 1 regulatory subunit 12C OS=Mus musculus OX=10090 GN=Ppp1r12c PE=1 SV=1,6,7.4,12.2,10.6,9.8,9.6,9.2,9.8,10.4,10.2,11.0,0.81791,0.89896
sp|Q9DBR7|MYPT1_MOUSE,Ppp1r12a,Protein phosphatase 1 regulatory subunit 12A OS=Mus musculus OX=10090 GN=Ppp1r12a PE=1 SV=2,17,8.5,13.2,10.8,9.6,9.4,8.8,9.6,9.5,10.3,10.3,0.51103,0.84753
tr|A6H644|A6H644_MOUSE,Ppp1r12b,MCG130490 OS=Mus musculus OX=10090 GN=Ppp1r12b PE=1 SV=1,23,9.6,10.0,10.0,10.2,10.1,9.7,9.9,10.6,10.8,9.1,0.95994,0.91260
sp|P62960|YBOX1_MOUSE,Ybx1,Nuclease-sensitive element-binding protein 1 OS=Mus musculus OX=10090 GN=Ybx1 PE=1 SV=3,5,8.4,12.5,10.1,10.4,9.0,10.5,7.8,11.0,9.1,11.2,0.86321,0.90375
sp|Q9JKB3|YBOX3_MOUSE,Ybx3,Y-box-binding protein 3 OS=Mus musculus OX=10090 GN=Ybx3 PE=1 SV=2,5,9.2,11.2,10.5,10.5,10.1,8.7,9.5,9.9,10.5,9.8,0.18648,0.74234
sp|P19096|FAS_MOUSE,Fasn,Fatty acid synthase OS=Mus musculus OX=10090 GN=Fasn PE=1 SV=2,7,6.8,26.7,8.6,8.6,11.2,6.9,6.4,5.7,9.9,9.1,0.26680,0.78663
sp|F6ZDS4|TPR_MOUSE,Tpr,Nucleoprotein TPR OS=Mus musculus OX=10090 GN=Tpr PE=1 SV=1,16,8.4,11.5,10.4,10.0,9.6,9.7,9.6,10.3,11.0,9.7,0.89740,0.90708
tr|A0A140LJ04|A0A140LJ04_MOUSE,Zzef1,Zinc finger ZZ-type and EF-hand domain-containing protein 1 OS=Mus musculus OX=10090 GN=Zzef1 PE=1 SV=1,2,6.4,11.1,10.9,10.3,8.1,9.2,10.7,9.2,10.9,13.1,0.30282,0.79981
tr|F8WHB1|F8WHB1_MOUSE,Atp2b2,Calcium-transporting ATPase OS=Mus musculus OX=10090 GN=Atp2b2 PE=1 SV=1,5,9.1,12.7,11.0,10.0,10.1,9.8,8.6,9.5,9.1,10.2,0.13653,0.71571
sp|G5E829|AT2B1_MOUSE,Atp2b1,Plasma membrane calcium-transporting ATPase 1 OS=Mus musculus OX=10090 GN=Atp2b1 PE=1 SV=1,4,9.9,11.9,9.8,10.5,10.2,11.1,8.5,9.4,9.2,9.6,0.14693,0.72211
tr|E9Q828|E9Q828_MOUSE,Atp2b4,Calcium-transporting ATPase OS=Mus musculus OX=10090 GN=Atp2b4 PE=1 SV=1,2,9.0,13.6,10.9,10.9,10.2,8.5,9.3,9.5,7.9,10.1,0.06743,0.63717
sp|Q8C196|CPSM_MOUSE,Cps1,"Carbamoyl-phosphate synthase [ammonia], mitochondrial OS=Mus musculus OX=10090 GN=Cps1 PE=1 SV=2",31,0.8,2.1,5.6,8.9,36.2,5.0,1.2,2.0,28.3,9.9,0.86479,0.90391
sp|B2RQC6|PYR1_MOUSE,Cad,CAD protein OS=Mus musculus OX=10090 GN=Cad PE=1 SV=1,5,4.0,5.3,7.9,9.1,26.5,7.1,4.5,5.5,18.5,11.6,0.82335,0.89956
tr|E9PUK2|E9PUK2_MOUSE,Adck5,Uncharacterized aarF domain-containing protein kinase 5 OS=Mus musculus OX=10090 GN=Adck5 PE=1 SV=1,1,8.4,8.4,8.8,9.4,9.7,11.7,10.3,11.7,9.4,12.1,0.01152,0.37448
tr|E9QAS7|E9QAS7_MOUSE,Inpp5a,Inositol polyphosphate-5-phosphatase A OS=Mus musculus OX=10090 GN=Inpp5a PE=1 SV=1,1,9.9,7.9,10.6,9.0,10.5,10.8,11.4,9.2,9.5,11.2,0.23380,0.77154
sp|P70236|MP2K6_MOUSE,Map2k6,Dual specificity mitogen-activated protein kinase kinase 6 OS=Mus musculus OX=10090 GN=Map2k6 PE=1 SV=1,1,10.3,11.1,10.8,10.4,10.7,10.1,9.4,8.8,8.8,9.8,0.00508,0.27891
sp|O09110|MP2K3_MOUSE,Map2k3,Dual specificity mitogen-activated protein kinase kinase 3 OS=Mus musculus OX=10090 GN=Map2k3 PE=1 SV=2,2,11.1,11.0,11.1,10.3,10.7,9.1,9.3,9.1,9.2,9.2,0.00030,0.08332
sp|P52480|KPYM_MOUSE,Pkm,Pyruvate kinase PKM OS=Mus musculus OX=10090 GN=Pkm PE=1 SV=4,44,10.9,8.0,9.9,11.0,11.6,10.0,9.6,10.3,9.8,8.9,0.45939,0.83512
tr|G3X925|G3X925_MOUSE,Pklr,Pyruvate kinase OS=Mus musculus OX=10090 GN=Pklr PE=1 SV=1,3,9.6,8.8,9.5,10.0,13.6,9.7,9.4,8.6,9.7,11.0,0.53557,0.85350
sp|Q9CXA2|T3HPD_MOUSE,L3hypdh,Trans-L-3-hydroxyproline dehydratase OS=Mus musculus OX=10090 GN=L3hypdh PE=1 SV=1,6,10.4,10.2,10.7,10.9,11.4,9.7,8.7,9.1,9.6,9.2,0.00058,0.11680
sp|Q9WTX2|PRKRA_MOUSE,Prkra,Interferon-inducible double-stranded RNA-dependent protein kinase activator A OS=Mus musculus OX=10090 GN=Prkra PE=1 SV=1,2,10.9,9.0,10.5,11.2,9.9,9.5,10.7,10.6,9.5,8.1,0.33308,0.80893
sp|P46662|MERL_MOUSE,Nf2,Merlin OS=Mus musculus OX=10090 GN=Nf2 PE=1 SV=2,1,9.2,9.7,11.6,9.6,10.0,10.3,10.0,8.2,10.3,11.1,0.93285,0.91029
sp|Q8K4B0|MTA1_MOUSE,Mta1,Metastasis-associated protein MTA1 OS=Mus musculus OX=10090 GN=Mta1 PE=1 SV=1,3,9.6,10.4,10.6,9.7,10.2,10.7,9.6,9.3,9.6,10.1,0.41183,0.82697
sp|Q9R190|MTA2_MOUSE,Mta2,Metastasis-associated protein MTA2 OS=Mus musculus OX=10090 GN=Mta2 PE=1 SV=1,6,9.3,9.8,10.9,10.0,9.8,10.4,9.9,9.2,10.0,10.6,0.83647,0.90098
sp|P14873|MAP1B_MOUSE,Map1b,Microtubule-associated protein 1B OS=Mus musculus OX=10090 GN=Map1b PE=1 SV=2,3,8.3,19.3,10.6,10.1,7.0,7.4,8.3,8.1,9.7,11.1,0.38565,0.82170
tr|A2ARP8|A2ARP8_MOUSE,Map1a,Microtubule-associated protein 1A OS=Mus musculus OX=10090 GN=Map1a PE=1 SV=1,1,7.5,16.7,10.6,7.9,8.9,8.0,9.8,7.4,11.5,11.5,0.73741,0.88915
sp|Q91Z38|TTC1_MOUSE,Ttc1,Tetratricopeptide repeat protein 1 OS=Mus musculus OX=10090 GN=Ttc1 PE=1 SV=1,4,10.2,11.1,9.0,10.7,9.2,8.5,9.3,11.2,12.4,8.4,0.93792,0.91073
sp|Q810B6|ANFY1_MOUSE,Ankfy1,Rabankyrin-5 OS=Mus musculus OX=10090 GN=Ankfy1 PE=1 SV=2,1,9.0,11.0,12.1,9.5,9.1,9.3,10.9,8.4,10.7,10.0,0.71008,0.88537
sp|Q8BWW9|PKN2_MOUSE,Pkn2,Serine/threonine-protein kinase N2 OS=Mus musculus OX=10090 GN=Pkn2 PE=1 SV=3,4,10.0,10.5,10.1,9.7,10.5,11.6,9.0,9.2,9.0,10.3,0.53631,0.85367
sp|P70268|PKN1_MOUSE,Pkn1,Serine/threonine-protein kinase N1 OS=Mus musculus OX=10090 GN=Pkn1 PE=1 SV=3,4,10.2,10.8,11.5,10.3,9.1,10.1,9.6,8.4,9.8,10.2,0.16830,0.73303
sp|Q3ULF4|SPG7_MOUSE,Spg7,Paraplegin OS=Mus musculus OX=10090 GN=Spg7 PE=1 SV=1,12,10.3,8.9,10.5,9.6,10.2,10.4,9.9,9.7,9.5,10.9,0.66662,0.87881
sp|Q61712|DNJC1_MOUSE,Dnajc1,DnaJ homolog subfamily C member 1 OS=Mus musculus OX=10090 GN=Dnajc1 PE=1 SV=1,1,8.5,10.9,10.3,9.5,10.3,10.4,10.6,8.9,11.5,9.2,0.70711,0.88495
tr|G3X972|G3X972_MOUSE,Sec24c,"SEC24 related gene family, member C (S. cerevisiae), isoform CRA_a OS=Mus musculus OX=10090 GN=Sec24c PE=1 SV=1",7,9.7,8.8,10.3,10.5,10.7,10.4,9.6,9.7,9.2,11.0,0.97881,0.91414
tr|Q6NXL1|Q6NXL1_MOUSE,Sec24d,"Sec24-related gene family, member D (S. cerevisiae) OS=Mus musculus OX=10090 GN=Sec24d PE=1 SV=1",4,9.3,12.9,10.0,9.8,10.0,9.8,9.1,8.3,10.7,10.0,0.32142,0.80559
tr|E9QNN1|E9QNN1_MOUSE,Dhx9,ATP-dependent RNA helicase A OS=Mus musculus OX=10090 GN=Dhx9 PE=1 SV=1,8,9.9,9.2,10.5,10.3,10.9,10.6,10.2,9.2,8.9,10.4,0.52208,0.85028
