,,,,Scaled Abundance (Sum of each row=100),,,,,,,,,,,
Protein.Id,Gene.Symbol,Description,Number.of.peptides,Young 1,Young 2,Young 3,Young 4,Young 5,Old 1,Old 2,Old 3,Old 4,Old 5,t.pvalue,t.qvalue
sp|Q8BWR2|PITH1_MOUSE,Pithd1,PITH domain-containing protein 1 OS=Mus musculus OX=10090 GN=Pithd1 PE=1 SV=1,2,8.7,9.2,9.4,10.1,11.4,9.7,10.4,10.3,11.1,9.7,0.37425,0.47805
sp|Q9CQQ8|LSM7_MOUSE,Lsm7,U6 snRNA-associated Sm-like protein LSm7 OS=Mus musculus OX=10090 GN=Lsm7 PE=1 SV=1,4,10.3,10.0,11.1,9.5,9.5,9.8,10.7,8.9,10.9,9.3,0.75584,0.62420
sp|Q6A065|CE170_MOUSE,Cep170,Centrosomal protein of 170 kDa OS=Mus musculus OX=10090 GN=Cep170 PE=1 SV=2,1,9.0,12.0,8.1,8.2,9.0,10.5,10.0,11.6,13.2,8.4,0.20380,0.37242
sp|O08705|NTCP_MOUSE,Slc10a1,Sodium/bile acid cotransporter OS=Mus musculus OX=10090 GN=Slc10a1 PE=1 SV=1,4,11.8,8.2,12.6,11.2,11.3,8.5,8.0,9.7,9.2,9.4,0.04492,0.20990
sp|P14685|PSMD3_MOUSE,Psmd3,26S proteasome non-ATPase regulatory subunit 3 OS=Mus musculus OX=10090 GN=Psmd3 PE=1 SV=3,28,11.1,10.1,10.4,9.9,10.2,8.5,9.6,9.8,10.2,10.2,0.12020,0.29907
sp|P70670|NACAM_MOUSE,Naca,"Nascent polypeptide-associated complex subunit alpha, muscle-specific form OS=Mus musculus OX=10090 GN=Naca PE=1 SV=2",8,12.3,10.8,11.0,9.4,9.5,8.6,9.2,9.4,10.3,9.6,0.09769,0.27663
sp|Q9R0H0|ACOX1_MOUSE,Acox1,Peroxisomal acyl-coenzyme A oxidase 1 OS=Mus musculus OX=10090 GN=Acox1 PE=1 SV=5,57,9.5,7.5,8.1,10.6,11.1,10.4,12.1,10.9,9.2,10.6,0.16503,0.34030
tr|A2A848|A2A848_MOUSE,Acox1,Peroxisomal acyl-coenzyme A oxidase 1 (Fragment) OS=Mus musculus OX=10090 GN=Acox1 PE=1 SV=1,6,9.1,7.9,7.6,10.7,10.7,10.8,11.1,11.6,9.1,11.3,0.08830,0.26643
sp|Q8CEC6|PPWD1_MOUSE,Ppwd1,Peptidylprolyl isomerase domain and WD repeat-containing protein 1 OS=Mus musculus OX=10090 GN=Ppwd1 PE=1 SV=2,1,9.0,10.4,9.2,8.4,9.3,10.0,10.8,11.2,9.3,12.3,0.04266,0.20584
sp|E9Q1P8|I2BP2_MOUSE,Irf2bp2,Interferon regulatory factor 2-binding protein 2 OS=Mus musculus OX=10090 GN=Irf2bp2 PE=1 SV=1,4,9.3,8.7,9.4,9.7,10.5,12.2,10.0,11.5,9.9,8.7,0.23338,0.39270
sp|Q8K3X4|I2BPL_MOUSE,Irf2bpl,Interferon regulatory factor 2-binding protein-like OS=Mus musculus OX=10090 GN=Irf2bpl PE=1 SV=1,1,8.3,12.1,10.8,11.7,9.4,9.3,10.4,8.8,9.9,9.4,0.30336,0.43987
sp|P04919|B3AT_MOUSE,Slc4a1,Band 3 anion transport protein OS=Mus musculus OX=10090 GN=Slc4a1 PE=1 SV=1,12,9.4,10.3,9.1,10.5,8.9,9.7,15.3,8.7,6.9,11.3,0.63793,0.58366
sp|P28667|MRP_MOUSE,Marcksl1,MARCKS-related protein OS=Mus musculus OX=10090 GN=Marcksl1 PE=1 SV=2,3,8.9,10.3,11.4,11.4,9.8,10.4,11.3,7.8,11.2,7.4,0.48195,0.52538
sp|Q78PY7|SND1_MOUSE,Snd1,Staphylococcal nuclease domain-containing protein 1 OS=Mus musculus OX=10090 GN=Snd1 PE=1 SV=1,56,11.0,12.3,11.5,9.2,9.6,9.1,8.8,9.0,9.8,9.7,0.06768,0.23999
sp|Q8K4K6|PANK1_MOUSE,Pank1,Pantothenate kinase 1 OS=Mus musculus OX=10090 GN=Pank1 PE=1 SV=1,4,10.4,9.9,9.5,10.9,10.6,10.2,9.2,9.4,10.3,9.6,0.14681,0.32264
tr|A0A1D5RLG3|A0A1D5RLG3_MOUSE,Rab3gap1,Rab3 GTPase-activating protein catalytic subunit OS=Mus musculus OX=10090 GN=Rab3gap1 PE=1 SV=1,4,10.2,9.6,11.3,8.6,9.6,10.2,11.1,9.4,10.0,10.1,0.61636,0.57592
sp|Q925N2|SFXN2_MOUSE,Sfxn2,Sideroflexin-2 OS=Mus musculus OX=10090 GN=Sfxn2 PE=1 SV=1,9,10.5,10.8,9.2,8.7,10.2,10.2,8.5,11.4,9.8,10.6,0.77060,0.62872
sp|Q64727|VINC_MOUSE,Vcl,Vinculin OS=Mus musculus OX=10090 GN=Vcl PE=1 SV=4,46,9.7,9.8,10.0,10.3,10.9,10.5,9.9,9.7,10.2,9.0,0.41493,0.49649
sp|A3KMP2|TTC38_MOUSE,Ttc38,Tetratricopeptide repeat protein 38 OS=Mus musculus OX=10090 GN=Ttc38 PE=1 SV=2,28,10.2,9.4,10.1,10.9,10.7,10.2,8.5,10.4,8.8,10.7,0.36770,0.47491
tr|Q91VA7|Q91VA7_MOUSE,Idh3b,"Isocitrate dehydrogenase [NAD] subunit, mitochondrial OS=Mus musculus OX=10090 GN=Idh3b PE=1 SV=1",17,10.7,11.0,10.2,10.0,9.8,9.6,9.0,9.8,10.3,9.7,0.06599,0.23825
sp|Q9QXK3|COPG2_MOUSE,Copg2,Coatomer subunit gamma-2 OS=Mus musculus OX=10090 GN=Copg2 PE=1 SV=1,16,10.2,10.6,10.0,9.1,9.3,10.9,9.2,10.1,10.4,9.9,0.50758,0.53567
sp|Q9QZE5|COPG1_MOUSE,Copg1,Coatomer subunit gamma-1 OS=Mus musculus OX=10090 GN=Copg1 PE=1 SV=1,31,10.2,11.4,10.0,8.8,8.8,10.4,9.6,10.0,10.0,10.8,0.57161,0.55965
sp|Q9CR00|PSMD9_MOUSE,Psmd9,26S proteasome non-ATPase regulatory subunit 9 OS=Mus musculus OX=10090 GN=Psmd9 PE=1 SV=1,9,9.8,8.7,10.3,12.4,10.7,10.0,10.5,9.6,9.4,8.7,0.30749,0.44238
sp|A2APV2|FMNL2_MOUSE,Fmnl2,Formin-like protein 2 OS=Mus musculus OX=10090 GN=Fmnl2 PE=1 SV=2,1,9.6,10.8,9.3,7.8,8.1,10.7,11.6,9.9,11.2,11.0,0.02648,0.17760
sp|Q8BKZ9|ODPX_MOUSE,Pdhx,"Pyruvate dehydrogenase protein X component, mitochondrial OS=Mus musculus OX=10090 GN=Pdhx PE=1 SV=1",14,9.3,8.6,9.8,11.6,9.9,10.5,10.6,10.8,9.8,9.1,0.59499,0.56793
tr|E9Q4M2|E9Q4M2_MOUSE,Lipe,Hormone-sensitive lipase OS=Mus musculus OX=10090 GN=Lipe PE=1 SV=1,5,11.3,10.0,11.6,10.3,11.4,8.8,9.1,9.5,9.7,8.2,0.00203,0.10667
sp|Q9ERK4|XPO2_MOUSE,Cse1l,Exportin-2 OS=Mus musculus OX=10090 GN=Cse1l PE=1 SV=1,17,10.4,10.6,9.4,9.7,9.6,10.5,9.3,9.8,10.0,10.6,0.79741,0.63667
sp|P01029|CO4B_MOUSE,C4b,Complement C4-B OS=Mus musculus OX=10090 GN=C4b PE=1 SV=3,37,10.4,15.4,12.6,6.1,7.2,9.1,10.1,7.6,10.3,11.3,0.71619,0.61148
sp|Q8VDJ3|VIGLN_MOUSE,Hdlbp,Vigilin OS=Mus musculus OX=10090 GN=Hdlbp PE=1 SV=1,54,10.8,11.9,11.2,10.4,9.2,9.4,8.4,9.7,9.7,9.4,0.03482,0.19179
sp|Q61233|PLSL_MOUSE,Lcp1,Plastin-2 OS=Mus musculus OX=10090 GN=Lcp1 PE=1 SV=4,37,9.1,9.4,9.3,8.9,9.0,11.0,11.4,9.0,11.9,11.1,0.02512,0.17472
tr|B1AX58|B1AX58_MOUSE,Pls3,Plastin-3 OS=Mus musculus OX=10090 GN=Pls3 PE=1 SV=1,36,9.4,10.7,9.9,9.4,9.1,10.6,10.9,10.5,9.8,9.8,0.10209,0.28113
sp|Q9CPV4|GLOD4_MOUSE,Glod4,Glyoxalase domain-containing protein 4 OS=Mus musculus OX=10090 GN=Glod4 PE=1 SV=1,23,9.7,9.0,10.4,10.4,10.8,9.8,10.3,10.9,9.5,9.3,0.81320,0.64120
sp|Q9WUA3|PFKAP_MOUSE,Pfkp,"ATP-dependent 6-phosphofructokinase, platelet type OS=Mus musculus OX=10090 GN=Pfkp PE=1 SV=1",2,9.1,9.2,9.3,7.4,8.5,10.8,12.2,8.4,13.2,11.9,0.03101,0.18590
sp|P47857|PFKAM_MOUSE,Pfkm,"ATP-dependent 6-phosphofructokinase, muscle type OS=Mus musculus OX=10090 GN=Pfkm PE=1 SV=3",12,9.3,8.4,9.3,9.8,10.5,9.8,10.7,11.8,10.0,10.5,0.06156,0.23338
sp|P12382|PFKAL_MOUSE,Pfkl,"ATP-dependent 6-phosphofructokinase, liver type OS=Mus musculus OX=10090 GN=Pfkl PE=1 SV=4",10,9.9,9.1,8.5,9.4,8.8,11.1,10.4,11.8,9.7,11.3,0.00569,0.12982
sp|Q9DB94|WDR53_MOUSE,Wdr53,WD repeat-containing protein 53 OS=Mus musculus OX=10090 GN=Wdr53 PE=1 SV=1,2,11.5,12.7,12.8,10.7,9.2,7.6,8.8,7.0,11.3,8.4,0.02427,0.17280
sp|Q9ESW4|AGK_MOUSE,Agk,"Acylglycerol kinase, mitochondrial OS=Mus musculus OX=10090 GN=Agk PE=1 SV=1",4,10.3,9.2,9.0,9.5,10.3,10.7,10.0,10.6,10.7,9.6,0.10505,0.28409
sp|P21107|TPM3_MOUSE,Tpm3,Tropomyosin alpha-3 chain OS=Mus musculus OX=10090 GN=Tpm3 PE=1 SV=3,7,8.4,10.0,9.6,11.2,8.8,10.6,11.4,9.3,11.9,8.8,0.32100,0.45031
tr|F8WID5|F8WID5_MOUSE,Tpm1,Tropomyosin alpha-1 chain OS=Mus musculus OX=10090 GN=Tpm1 PE=1 SV=1,20,6.9,7.7,8.1,7.3,24.5,9.1,11.1,6.7,10.1,8.6,0.63158,0.58141
tr|A2AIM4|A2AIM4_MOUSE,Tpm2,Tropomyosin beta chain OS=Mus musculus OX=10090 GN=Tpm2 PE=1 SV=1,6,3.8,5.1,4.0,5.0,39.8,9.1,10.8,7.4,6.7,8.4,0.69157,0.60313
sp|P58771|TPM1_MOUSE,Tpm1,Tropomyosin alpha-1 chain OS=Mus musculus OX=10090 GN=Tpm1 PE=1 SV=1,1,10.4,9.4,6.8,6.8,9.4,11.2,16.1,6.0,13.7,10.4,0.16983,0.34460
sp|P58774|TPM2_MOUSE,Tpm2,Tropomyosin beta chain OS=Mus musculus OX=10090 GN=Tpm2 PE=1 SV=1,2,8.1,10.0,9.8,9.0,8.8,10.1,13.6,8.2,13.2,9.2,0.19523,0.36588
tr|E9Q448|E9Q448_MOUSE,Tpm1,Tropomyosin alpha-1 chain OS=Mus musculus OX=10090 GN=Tpm1 PE=1 SV=1,3,10.0,11.2,10.6,9.0,8.6,9.4,13.2,6.9,12.5,8.7,0.85339,0.65222
sp|Q6IRU2|TPM4_MOUSE,Tpm4,Tropomyosin alpha-4 chain OS=Mus musculus OX=10090 GN=Tpm4 PE=1 SV=3,11,8.3,10.0,9.2,10.5,8.2,11.6,13.1,8.5,11.3,9.4,0.15640,0.33219
tr|E9Q7Q3|E9Q7Q3_MOUSE,Tpm3,Tropomyosin alpha-3 chain OS=Mus musculus OX=10090 GN=Tpm3 PE=1 SV=1,2,9.4,9.0,9.6,11.2,9.8,10.2,12.6,8.4,10.7,9.0,0.64906,0.58785
tr|D3Z2H9|D3Z2H9_MOUSE,Tpm3-rs7,"Tropomyosin 3, related sequence 7 OS=Mus musculus OX=10090 GN=Tpm3-rs7 PE=3 SV=1",9,8.1,9.4,9.7,11.5,9.1,10.6,11.8,9.4,11.4,9.0,0.29401,0.43405
tr|G5E8R0|G5E8R0_MOUSE,Tpm1,"Tropomyosin 1, alpha, isoform CRA_i OS=Mus musculus OX=10090 GN=Tpm1 PE=1 SV=1",2,8.5,11.5,9.8,9.6,9.2,10.3,12.4,8.2,11.4,9.1,0.56939,0.55888
sp|Q7TMK6|HOOK2_MOUSE,Hook2,Protein Hook homolog 2 OS=Mus musculus OX=10090 GN=Hook2 PE=1 SV=3,7,8.6,9.3,9.5,9.5,14.1,9.6,11.1,8.9,9.7,9.7,0.71948,0.61256
sp|Q8BFW4|TRI65_MOUSE,Trim65,Tripartite motif-containing protein 65 OS=Mus musculus OX=10090 GN=Trim65 PE=1 SV=1,2,9.7,10.0,10.2,9.2,10.3,9.7,9.7,10.5,10.8,9.9,0.39166,0.48608
sp|P55264|ADK_MOUSE,Adk,Adenosine kinase OS=Mus musculus OX=10090 GN=Adk PE=1 SV=2,29,9.5,8.3,9.7,10.1,10.7,11.1,9.9,11.3,8.6,10.8,0.31996,0.44970
sp|Q9WVE8|PACN2_MOUSE,Pacsin2,Protein kinase C and casein kinase substrate in neurons protein 2 OS=Mus musculus OX=10090 GN=Pacsin2 PE=1 SV=1,21,9.8,9.1,11.3,11.1,10.1,9.4,10.2,9.7,9.2,10.0,0.26621,0.41542
sp|Q9CWK8|SNX2_MOUSE,Snx2,Sorting nexin-2 OS=Mus musculus OX=10090 GN=Snx2 PE=1 SV=2,19,10.2,9.7,11.2,10.2,9.5,9.1,10.9,9.6,9.6,10.0,0.41716,0.49753
tr|Q6NZD2|Q6NZD2_MOUSE,Snx1,Sorting nexin-1 OS=Mus musculus OX=10090 GN=Snx1 PE=1 SV=1,11,10.2,10.6,10.3,9.6,9.7,10.0,10.4,9.4,10.4,9.4,0.63386,0.58222
tr|E9PWQ3|E9PWQ3_MOUSE,Col6a3,"Collagen, type VI, alpha 3 OS=Mus musculus OX=10090 GN=Col6a3 PE=1 SV=2",54,10.6,10.0,8.8,7.2,9.3,12.6,10.3,6.9,14.6,9.6,0.31637,0.44763
sp|Q3UCV8|OTUL_MOUSE,Otulin,Ubiquitin thioesterase otulin OS=Mus musculus OX=10090 GN=Otulin PE=1 SV=1,9,10.5,11.2,10.1,9.7,9.2,9.5,9.3,10.4,9.8,10.2,0.47903,0.52419
sp|Q5U3K5|RABL6_MOUSE,Rabl6,Rab-like protein 6 OS=Mus musculus OX=10090 GN=Rabl6 PE=1 SV=2,4,10.1,10.9,9.9,10.1,9.4,10.0,10.4,9.2,10.6,9.4,0.66460,0.59358
sp|Q8JZM7|CDC73_MOUSE,Cdc73,Parafibromin OS=Mus musculus OX=10090 GN=Cdc73 PE=1 SV=1,2,9.5,9.4,10.9,11.5,10.3,9.3,9.7,10.4,9.9,9.1,0.21468,0.38028
sp|Q9ET54|PALLD_MOUSE,Palld,Palladin OS=Mus musculus OX=10090 GN=Palld PE=1 SV=2,10,9.4,9.8,9.0,11.1,12.1,9.2,9.5,9.2,10.1,10.5,0.40346,0.49127
tr|Q8BGL3|Q8BGL3_MOUSE,Sult2a8,Sulfotransferase OS=Mus musculus OX=10090 GN=Sult2a8 PE=1 SV=1,20,9.2,7.6,9.3,11.0,11.4,10.6,9.7,11.4,9.4,10.4,0.46377,0.51785
tr|K7N6K9|K7N6K9_MOUSE,Sult2a5,Sulfotransferase OS=Mus musculus OX=10090 GN=Sult2a5 PE=1 SV=1,2,11.0,6.5,12.5,14.3,12.2,6.9,8.8,10.2,6.6,10.9,0.13799,0.31405
sp|Q60931|VDAC3_MOUSE,Vdac3,Voltage-dependent anion-selective channel protein 3 OS=Mus musculus OX=10090 GN=Vdac3 PE=1 SV=1,17,11.3,10.4,11.7,9.6,10.0,6.9,9.0,9.7,10.0,11.4,0.20374,0.37238
sp|Q60932|VDAC1_MOUSE,Vdac1,Voltage-dependent anion-selective channel protein 1 OS=Mus musculus OX=10090 GN=Vdac1 PE=1 SV=3,38,10.5,10.2,10.7,9.3,10.5,9.0,10.1,9.9,10.6,9.2,0.23392,0.39305
sp|Q8BHN1|TXLNG_MOUSE,Txlng,Gamma-taxilin OS=Mus musculus OX=10090 GN=Txlng PE=1 SV=1,4,11.1,9.3,12.1,10.5,10.3,8.8,10.4,8.4,11.2,8.0,0.12823,0.30616
tr|E9QMK9|E9QMK9_MOUSE,Dglucy,"D-glutamate cyclase, mitochondrial OS=Mus musculus OX=10090 GN=Dglucy PE=1 SV=1",22,9.4,9.4,9.6,9.9,9.8,10.6,11.0,10.5,10.4,9.6,0.02484,0.17410
tr|A0JNY3|A0JNY3_MOUSE,Gphn,Molybdopterin molybdenumtransferase OS=Mus musculus OX=10090 GN=Gphn PE=1 SV=1,20,9.3,9.5,10.8,11.3,10.9,9.4,9.8,10.5,9.8,8.7,0.19706,0.36730
sp|O35130|NEP1_MOUSE,Emg1,Ribosomal RNA small subunit methyltransferase NEP1 OS=Mus musculus OX=10090 GN=Emg1 PE=1 SV=1,1,10.6,11.4,9.1,9.5,10.1,9.3,9.0,9.8,10.3,10.8,0.52230,0.54151
sp|F8VPU2|FARP1_MOUSE,Farp1,"FERM, ARHGEF and pleckstrin domain-containing protein 1 OS=Mus musculus OX=10090 GN=Farp1 PE=1 SV=1",10,10.7,11.5,11.0,10.6,9.7,9.5,9.6,8.7,10.0,8.5,0.00861,0.13637
sp|Q91VS8|FARP2_MOUSE,Farp2,"FERM, ARHGEF and pleckstrin domain-containing protein 2 OS=Mus musculus OX=10090 GN=Farp2 PE=1 SV=2",10,9.2,10.9,10.0,9.8,9.8,9.9,10.1,9.9,11.3,9.2,0.72672,0.61494
sp|P42232|STA5B_MOUSE,Stat5b,Signal transducer and activator of transcription 5B OS=Mus musculus OX=10090 GN=Stat5b PE=1 SV=1,4,10.8,9.9,10.0,10.2,10.1,10.4,8.7,10.2,10.7,9.0,0.40900,0.49373
sp|P52633|STAT6_MOUSE,Stat6,Signal transducer and transcription activator 6 OS=Mus musculus OX=10090 GN=Stat6 PE=1 SV=2,8,10.9,11.0,9.5,8.4,9.4,10.1,9.0,9.8,10.2,11.8,0.61468,0.57530
sp|P42230|STA5A_MOUSE,Stat5a,Signal transducer and activator of transcription 5A OS=Mus musculus OX=10090 GN=Stat5a PE=1 SV=1,5,10.0,11.5,8.6,9.3,9.3,11.5,8.0,10.3,9.6,11.8,0.57558,0.56102
sp|Q9CQN1|TRAP1_MOUSE,Trap1,"Heat shock protein 75 kDa, mitochondrial OS=Mus musculus OX=10090 GN=Trap1 PE=1 SV=1",28,10.7,9.6,10.3,9.8,11.2,8.8,10.3,9.6,10.3,9.3,0.15632,0.33212
sp|P11499|HS90B_MOUSE,Hsp90ab1,Heat shock protein HSP 90-beta OS=Mus musculus OX=10090 GN=Hsp90ab1 PE=1 SV=3,40,11.2,9.5,10.2,10.4,10.8,8.6,9.1,8.9,10.6,10.8,0.17444,0.34870
sp|P07901|HS90A_MOUSE,Hsp90aa1,Heat shock protein HSP 90-alpha OS=Mus musculus OX=10090 GN=Hsp90aa1 PE=1 SV=4,49,10.4,10.2,10.5,10.3,10.1,8.3,9.8,8.5,11.6,10.4,0.39536,0.48773
sp|P08113|ENPL_MOUSE,Hsp90b1,Endoplasmin OS=Mus musculus OX=10090 GN=Hsp90b1 PE=1 SV=2,61,11.1,12.7,10.9,8.9,9.0,8.6,8.8,9.6,10.0,10.4,0.23174,0.39166
sp|P07724|ALBU_MOUSE,Alb,Serum albumin OS=Mus musculus OX=10090 GN=Alb PE=1 SV=3,54,7.3,6.9,7.9,10.4,9.7,10.1,17.2,10.3,9.8,10.3,0.10316,0.28220
tr|A0A0R4J124|A0A0R4J124_MOUSE,Srpk2,SRSF protein kinase 2 OS=Mus musculus OX=10090 GN=Srpk2 PE=1 SV=1,1,10.2,10.1,9.2,10.2,12.6,9.8,8.5,10.1,11.6,7.7,0.32019,0.44984
sp|O70551|SRPK1_MOUSE,Srpk1,SRSF protein kinase 1 OS=Mus musculus OX=10090 GN=Srpk1 PE=1 SV=2,5,9.9,10.3,10.4,10.1,9.3,9.4,9.4,9.5,10.9,10.6,0.89725,0.66350
sp|Q8C7H1|MMAA_MOUSE,Mmaa,"Methylmalonic aciduria type A homolog, mitochondrial OS=Mus musculus OX=10090 GN=Mmaa PE=1 SV=1",7,10.8,10.0,10.9,10.4,10.7,9.4,9.5,9.6,9.3,9.4,0.00105,0.09137
sp|P17426|AP2A1_MOUSE,Ap2a1,AP-2 complex subunit alpha-1 OS=Mus musculus OX=10090 GN=Ap2a1 PE=1 SV=1,28,10.2,10.9,10.6,8.9,9.4,9.8,9.5,9.9,10.3,10.5,0.93705,0.67312
sp|P17427|AP2A2_MOUSE,Ap2a2,AP-2 complex subunit alpha-2 OS=Mus musculus OX=10090 GN=Ap2a2 PE=1 SV=2,28,10.3,9.8,10.7,9.2,10.1,9.4,9.9,10.1,10.6,10.1,0.95682,0.67769
sp|Q8CHT0|AL4A1_MOUSE,Aldh4a1,"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Aldh4a1 PE=1 SV=3",39,9.3,8.9,9.2,10.5,10.9,10.8,9.9,11.6,9.7,9.2,0.44482,0.50990
sp|Q3UMT1|PP12C_MOUSE,Ppp1r12c,Protein phosphatase 1 regulatory subunit 12C OS=Mus musculus OX=10090 GN=Ppp1r12c PE=1 SV=1,2,8.7,10.4,10.5,9.1,11.6,9.4,10.6,10.2,10.8,8.7,0.82672,0.64498
sp|Q9DBR7|MYPT1_MOUSE,Ppp1r12a,Protein phosphatase 1 regulatory subunit 12A OS=Mus musculus OX=10090 GN=Ppp1r12a PE=1 SV=2,7,9.6,9.4,11.9,10.2,10.5,10.3,9.9,9.1,10.1,9.0,0.26809,0.41675
sp|P62960|YBOX1_MOUSE,Ybx1,Nuclease-sensitive element-binding protein 1 OS=Mus musculus OX=10090 GN=Ybx1 PE=1 SV=3,6,9.7,11.7,10.0,12.6,9.0,9.9,8.7,9.5,9.4,9.7,0.16378,0.33915
sp|Q9JKB3|YBOX3_MOUSE,Ybx3,Y-box-binding protein 3 OS=Mus musculus OX=10090 GN=Ybx3 PE=1 SV=2,4,10.8,8.8,10.8,11.5,10.9,8.9,9.6,8.7,11.3,8.7,0.12678,0.30493
sp|Q99J56|DERL1_MOUSE,Derl1,Derlin-1 OS=Mus musculus OX=10090 GN=Derl1 PE=1 SV=1,5,10.9,12.9,8.7,9.0,8.6,10.0,8.1,9.8,9.2,12.6,0.94270,0.67444
sp|P19096|FAS_MOUSE,Fasn,Fatty acid synthase OS=Mus musculus OX=10090 GN=Fasn PE=1 SV=2,62,12.0,7.8,7.5,9.2,10.0,12.5,9.8,10.1,9.0,12.1,0.21842,0.38287
sp|P97868|RBBP6_MOUSE,Rbbp6,E3 ubiquitin-protein ligase RBBP6 OS=Mus musculus OX=10090 GN=Rbbp6 PE=1 SV=5,3,9.6,9.2,10.9,11.7,10.0,9.0,10.3,9.3,10.8,9.1,0.36143,0.47184
tr|G3UWX1|G3UWX1_MOUSE,Rfc1,Replication factor C subunit 1 OS=Mus musculus OX=10090 GN=Rfc1 PE=1 SV=2,1,6.7,9.6,12.6,10.2,8.2,9.4,10.9,11.1,13.1,8.3,0.41479,0.49643
sp|F6ZDS4|TPR_MOUSE,Tpr,Nucleoprotein TPR OS=Mus musculus OX=10090 GN=Tpr PE=1 SV=1,42,9.5,9.6,11.3,11.5,10.0,9.8,9.9,9.0,10.4,9.0,0.17363,0.34797
sp|Q7TT18|MCAF1_MOUSE,Atf7ip,Activating transcription factor 7-interacting protein 1 OS=Mus musculus OX=10090 GN=Atf7ip PE=1 SV=1,3,9.3,9.5,9.2,10.9,9.2,9.5,11.5,8.9,12.2,9.8,0.30416,0.44036
tr|A0A140LJ04|A0A140LJ04_MOUSE,Zzef1,Zinc finger ZZ-type and EF-hand domain-containing protein 1 OS=Mus musculus OX=10090 GN=Zzef1 PE=1 SV=1,12,9.1,10.5,9.9,10.2,9.2,10.4,10.1,10.2,9.9,10.6,0.17700,0.35093
tr|Q3TQC7|Q3TQC7_MOUSE,Entpd5,Ectonucleoside triphosphate diphosphohydrolase 5 OS=Mus musculus OX=10090 GN=Entpd5 PE=1 SV=1,13,10.0,8.2,8.5,7.6,8.8,11.2,13.9,11.2,9.7,11.0,0.01142,0.14033
tr|E9Q3G7|E9Q3G7_MOUSE,Atp11a,Phospholipid-transporting ATPase OS=Mus musculus OX=10090 GN=Atp11a PE=1 SV=1,1,10.0,10.4,10.6,8.3,10.1,10.0,10.1,10.8,9.7,10.0,0.60001,0.56983
sp|Q9QZW0|AT11C_MOUSE,Atp11c,Phospholipid-transporting ATPase 11C OS=Mus musculus OX=10090 GN=Atp11c PE=1 SV=2,32,10.4,9.8,10.7,9.5,10.7,8.8,9.5,10.5,10.0,9.9,0.23633,0.39455
tr|E9QKK8|E9QKK8_MOUSE,Atp11c,Phospholipid-transporting ATPase OS=Mus musculus OX=10090 GN=Atp11c PE=1 SV=1,2,9.5,9.5,8.6,9.5,10.4,10.2,8.1,11.3,10.1,12.8,0.28145,0.42589
tr|F8WHB1|F8WHB1_MOUSE,Atp2b2,Calcium-transporting ATPase OS=Mus musculus OX=10090 GN=Atp2b2 PE=1 SV=1,9,10.3,10.1,10.7,9.2,10.4,9.5,9.1,9.9,10.9,9.8,0.50783,0.53577
sp|G5E829|AT2B1_MOUSE,Atp2b1,Plasma membrane calcium-transporting ATPase 1 OS=Mus musculus OX=10090 GN=Atp2b1 PE=1 SV=1,7,9.6,10.3,10.0,9.9,10.1,10.5,9.1,11.1,9.9,9.6,0.86809,0.65608
tr|E9Q828|E9Q828_MOUSE,Atp2b4,Calcium-transporting ATPase OS=Mus musculus OX=10090 GN=Atp2b4 PE=1 SV=1,2,10.5,9.1,9.4,9.3,12.2,10.6,10.1,9.3,10.1,9.5,0.78110,0.63188
tr|Q6DFW5|Q6DFW5_MOUSE,Atp11b,Phospholipid-transporting ATPase OS=Mus musculus OX=10090 GN=Atp11b PE=1 SV=1,3,12.9,11.2,10.8,10.2,7.9,8.8,7.8,9.9,7.8,12.7,0.34662,0.46430
sp|Q8C196|CPSM_MOUSE,Cps1,"Carbamoyl-phosphate synthase [ammonia], mitochondrial OS=Mus musculus OX=10090 GN=Cps1 PE=1 SV=2",79,10.3,10.4,10.0,11.6,12.1,9.0,7.8,10.3,10.0,8.5,0.02195,0.16710
sp|B2RQC6|PYR1_MOUSE,Cad,CAD protein OS=Mus musculus OX=10090 GN=Cad PE=1 SV=1,20,11.1,11.2,11.0,10.1,10.7,9.0,7.9,9.3,9.7,10.0,0.00656,0.13230
tr|E9PUK2|E9PUK2_MOUSE,Adck5,Uncharacterized aarF domain-containing protein kinase 5 OS=Mus musculus OX=10090 GN=Adck5 PE=1 SV=1,8,10.2,9.9,9.7,9.9,10.7,8.7,10.5,11.3,9.5,9.6,0.78585,0.63329
tr|E9QAS7|E9QAS7_MOUSE,Inpp5a,Inositol polyphosphate-5-phosphatase A OS=Mus musculus OX=10090 GN=Inpp5a PE=1 SV=1,1,9.8,9.6,10.5,10.2,10.5,10.6,9.2,10.7,10.0,9.0,0.62031,0.57736
sp|P70236|MP2K6_MOUSE,Map2k6,Dual specificity mitogen-activated protein kinase kinase 6 OS=Mus musculus OX=10090 GN=Map2k6 PE=1 SV=1,1,10.1,7.0,11.6,11.8,11.4,10.2,8.7,10.4,9.9,8.9,0.46386,0.51788
sp|O09110|MP2K3_MOUSE,Map2k3,Dual specificity mitogen-activated protein kinase kinase 3 OS=Mus musculus OX=10090 GN=Map2k3 PE=1 SV=2,11,10.9,9.9,11.1,10.5,10.4,9.5,8.6,10.2,9.8,9.1,0.01644,0.15372
